serial_no,race,education,income,gender,age,relationship
0445016,47,11,029500,2,23,01
0445029,47,13,000000,1,30,01
0445034,47,09,000000,1,78,01
0445117,47,14,000000,2,84,01
0445117,47,14,003400,1,74,02
0445238,37,04,000000,1,73,01
0445285,66,11,018000,2,31,01
0445285,66,05,017000,1,30,02
0445285,66,02,,1,10,03
0445285,66,02,,1,06,03
0445303,47,13,035000,2,30,01
0445324,47,13,025000,1,23,01
0445324,47,13,008000,2,24,02
0445398,47,09,000000,2,56,01
0445437,37,09,056000,1,46,01
0445437,37,06,000000,2,51,02
0445437,37,07,001000,2,19,03
0445437,37,05,000000,2,15,03
0445437,37,02,,1,09,08
0445437,37,02,,2,08,08
0445437,37,02,,2,06,08
0445498,47,09,020000,1,56,01
0445498,47,09,010000,2,48,02
0445498,47,09,005600,1,22,03
0445518,47,14,000000,2,65,01
0445518,47,13,037200,1,40,03
0445518,47,13,025000,1,39,03
0445541,47,10,000000,2,43,01
0445541,47,09,000000,1,21,03
0445541,47,01,,1,05,03
0445562,47,01,091000,1,63,01
0445562,47,01,000000,2,61,02
0445562,47,07,005900,2,28,03
0445562,47,09,008000,1,20,08
0445562,47,05,050000,1,18,08
0445562,47,02,,1,10,08
0445584,37,06,010800,2,54,01
0445584,37,08,004900,2,22,03
0445584,37,02,,2,10,03
0445636,47,13,060000,1,32,01
0445636,47,12,000900,2,29,02
0445636,47,02,,1,11,05
0445638,47,08,017500,1,25,01
0445638,47,08,000000,2,22,02
0445638,47,00,,2,00,03
0445639,47,09,006900,1,25,01
0445639,47,09,006900,1,22,06
0445789,37,12,038200,1,41,01
0445789,37,11,016100,2,42,02
0445810,47,09,018000,1,50,01
0445810,47,09,003000,2,46,02
0445810,47,01,000000,2,75,09
0445825,47,04,000000,2,88,01
0445825,47,08,050000,1,54,03
0445860,41,10,000000,2,18,23
0445895,47,09,029000,1,56,01
0445895,47,09,023000,2,55,02
0445900,47,11,000000,1,83,01
0445900,47,09,000000,2,85,02
0445903,47,08,036900,1,51,01
0445903,47,09,045000,1,49,19
0445909,37,06,003500,1,39,01
0445909,37,09,000000,2,36,02
0445909,37,04,,2,13,03
0445909,37,00,,2,02,03
0445971,47,14,000000,1,26,01
0445971,47,14,010000,2,25,02
0445993,37,09,036000,1,35,01
0445993,37,15,026000,2,33,02
0445993,37,04,,2,13,03
0445993,37,04,,2,13,03
0445993,37,02,,1,08,03
0446118,47,10,000000,1,67,01
0446118,47,09,026000,1,32,03
0446118,47,01,,1,09,08
0446118,47,01,,2,07,08
0446118,47,10,006000,2,31,10
0446172,47,12,344000,1,52,01
0446172,47,12,017300,2,48,02
0446172,47,11,005100,2,19,03
0446172,47,05,000110,1,16,03
0446223,47,05,093000,1,47,01
0446223,47,09,004700,2,70,02
0446228,37,09,000000,1,45,01
0446324,47,13,044000,1,46,01
0446324,47,06,000000,2,17,03
0446502,47,13,065000,1,37,01
0446502,47,09,000000,2,32,02
0446502,47,02,,1,10,03
0446502,47,02,,2,07,03
0446600,47,11,000000,1,67,01
0446619,47,11,000000,2,64,01
0446643,37,05,000000,1,40,22
0446651,37,13,043000,1,48,01
0446651,37,12,005200,1,22,03
0446721,37,10,000000,1,28,01
0446721,37,08,000000,2,35,02
0446721,37,09,000000,2,18,05
0446721,37,03,,2,13,05
0446771,47,13,015200,2,22,01
0446771,47,13,012000,2,22,18
0446780,37,09,005000,2,26,01
0446780,37,01,,2,04,03
0446780,37,00,,1,00,03
0446820,47,09,000000,1,75,01
0446826,37,09,000000,2,22,01
0446826,37,02,,1,09,03
0446826,37,02,,1,08,03
0446826,37,02,,2,07,03
0446826,37,02,,2,05,03
0446907,37,08,009200,2,37,01
0446907,37,05,000000,2,16,03
0446907,37,05,000000,2,15,13
0446934,01,10,021000,1,23,01
0447039,37,04,000000,2,93,01
0447044,47,06,000000,2,84,01
0447071,47,09,004800,2,77,01
0447380,47,05,000000,1,55,01
0447380,47,07,000000,2,55,02
0447380,47,04,000000,2,15,08
0447380,47,03,,1,10,08
0447436,47,13,030000,1,42,01
0447436,47,13,000000,2,39,02
0447436,47,04,,1,14,03
0447436,47,03,,1,12,03
0447436,47,02,,2,07,03
0447436,47,01,,2,03,03
0447438,37,09,021000,1,42,01
0447438,37,09,024300,1,27,03
0447438,37,07,000000,1,21,03
0447438,37,09,010800,2,45,06
0447503,47,09,000000,2,67,01
0447541,47,03,000000,1,85,01
0447541,47,05,000000,2,80,02
0447571,47,10,028000,1,50,01
0447571,47,14,042000,2,43,02
0447571,47,06,000000,1,16,03
0447585,47,09,000000,1,58,01
0447585,47,09,005000,2,55,02
0447649,37,09,002200,1,29,01
0447649,37,09,003300,2,28,02
0447649,37,02,,2,07,03
0447717,47,14,036000,1,55,01
0447717,47,10,012000,2,49,02
0447724,47,09,043000,1,56,01
0447724,47,09,058000,2,51,02
0447758,47,09,080000,1,45,01
0447758,47,13,080000,2,44,02
0447758,47,07,002000,2,18,03
0447830,37,06,000000,1,75,01
0447830,37,06,000000,2,73,02
0447863,37,09,006000,2,35,01
0447863,37,04,,1,13,03
0447863,37,03,,2,10,03
0447864,47,09,000000,1,59,01
0447864,47,09,015800,2,49,02
0447890,47,05,000000,2,78,01
0448003,47,11,024000,1,28,01
0448003,47,11,012000,2,32,02
0448048,47,09,013000,1,32,01
0448048,47,10,016200,2,28,02
0448048,47,02,,1,07,03
0448048,47,02,,2,04,03
0448055,47,09,000000,2,42,01
0448055,47,09,026000,1,39,19
0448148,37,09,015000,2,28,01
0448148,37,02,,1,06,03
0448149,47,11,038500,1,31,01
0448149,47,14,004400,2,28,02
0448149,47,02,,2,03,03
0448149,47,00,,2,00,03
0448219,37,09,020000,1,52,01
0448219,37,10,100000,2,44,02
0448219,37,07,001700,1,19,03
0448219,37,03,,1,12,03
0448239,47,11,000000,1,74,01
0448239,47,10,024000,2,72,02
0448273,37,09,000000,2,39,01
0448273,37,06,000000,1,38,02
0448273,37,04,,1,12,03
0448273,37,02,,1,07,04
0448477,47,06,000000,1,73,01
0448477,47,04,000000,2,52,03
0448477,47,07,000000,1,45,03
0448507,37,02,000000,1,53,01
0448507,37,04,000000,2,48,02
0448510,37,09,023000,1,26,01
0448510,37,01,,1,04,03
0448510,37,01,,2,03,03
0448579,01,05,008000,1,40,01
0448579,15,13,060000,2,37,02
0448579,16,01,,2,03,03
0448637,47,07,051000,1,51,01
0448637,47,07,010400,2,54,02
0448637,47,02,,1,12,05
0448704,47,09,008600,2,62,01
0448739,47,11,010800,2,19,01
0448739,47,00,,1,02,03
0448748,47,09,000000,2,71,01
0448773,47,13,000000,1,65,01
0448789,47,09,020000,2,30,01
0448798,47,09,000000,1,72,01
0448798,47,06,000000,2,68,02
0448909,47,07,020000,1,55,01
0448909,47,09,000000,2,53,02
0448916,47,05,024000,2,73,01
0448916,47,12,029000,1,40,08
0448923,47,08,024400,1,35,01
0448968,47,11,000000,2,82,01
0448992,47,06,000000,2,80,23
0449163,47,13,037000,1,48,01
0449252,47,10,019000,1,60,01
0449252,32,09,000000,2,58,02
0449521,37,11,010000,2,24,01
0449521,37,09,003300,1,25,02
0449706,47,10,014000,1,28,01
0449706,01,12,030000,2,28,02
0449706,47,00,,1,01,03
0449782,47,16,035000,1,39,01
0449782,47,14,000000,2,38,02
0449782,47,02,,2,09,03
0449782,47,02,,1,08,03
0449782,47,02,,1,06,03
0449782,47,01,,1,04,03
0449782,47,02,,2,03,03
0449784,47,09,000000,2,48,01
0449814,37,03,000000,1,65,01
0449814,37,06,000000,2,64,02
0449841,47,06,000000,1,72,01
0449950,47,13,026900,1,28,01
0449950,47,13,037300,2,26,02
0449950,47,00,,1,00,03
0449958,47,08,000000,2,74,01
0450034,47,08,032000,1,37,01
0450111,47,08,000000,1,83,01
0450111,47,08,000000,2,75,02
0450175,47,09,000000,1,35,01
0450175,47,12,024000,2,34,02
0450175,47,02,,1,11,03
0450175,47,02,,2,08,03
0450284,37,09,009000,1,29,01
0450346,37,10,042700,1,33,01
0450346,37,10,020000,2,30,02
0450346,37,03,,1,10,03
0450399,47,13,000000,2,81,01
0450419,47,09,004000,2,43,01
0450509,37,09,000120,1,43,01
0450509,37,09,019000,2,37,02
0450509,37,08,002000,1,19,03
0450509,37,07,000000,2,16,03
0450516,47,06,014000,1,35,01
0450812,47,09,013000,1,29,01
0450812,47,00,,2,01,03
0450812,47,00,,1,00,03
0450812,47,00,,1,00,03
0450812,47,09,014000,2,27,19
0450836,47,12,018300,2,45,01
0450884,47,02,000000,1,68,01
0450884,47,07,000000,2,72,02
0450917,71,01,000000,2,76,01
0450917,32,09,088000,1,38,03
0450917,32,04,000000,2,34,11
0450985,47,09,000000,1,75,01
0450985,47,09,000000,2,74,02
0450986,47,08,067000,1,53,01
0450986,47,10,024400,2,49,02
0451020,37,09,013500,1,27,01
0451020,37,09,000000,2,21,02
0451020,37,00,,1,01,03
0451033,37,09,000000,2,59,01
0451044,47,13,007000,1,23,01
0451044,47,11,013900,1,23,18
0451067,37,08,000850,2,56,01
0451142,47,14,000000,2,77,01
0451142,47,13,000000,1,37,03
0451257,47,08,000000,2,80,01
0451275,47,09,030000,1,25,01
0451301,47,14,074000,2,43,01
0451301,47,13,064000,1,46,02
0451301,47,04,,2,14,03
0451301,47,02,,1,08,03
0451308,47,13,034000,1,53,01
0451308,47,11,026500,2,50,02
0451451,47,13,050000,1,35,01
0451456,47,13,032000,1,38,01
0451490,47,09,010000,2,29,01
0451490,47,02,,2,09,03
0451490,47,01,,2,05,03
0451555,47,09,000000,1,69,01
0451675,47,09,055000,1,56,01
0451675,47,09,000000,2,63,02
0451675,47,09,000000,1,36,05
0451676,47,11,000000,1,72,01
0451676,47,10,000600,2,72,02
0451676,47,09,020000,2,48,03
0451676,47,07,013000,1,19,08
0451740,37,12,003000,2,25,23
0451756,47,04,000000,1,75,01
0451756,47,10,000000,2,64,02
0451766,47,09,020000,1,46,01
0451766,47,09,013000,2,41,02
0451766,47,06,001000,1,16,03
0451766,47,07,005000,2,16,03
0451786,47,12,036000,1,33,01
0451787,37,11,006000,1,21,01
0451787,47,10,001100,2,21,02
0451787,68,00,,1,01,03
0451787,32,02,,1,05,05
0451821,37,12,344000,2,31,01
0451821,37,02,,2,10,03
0451821,37,01,,2,08,03
0451879,47,09,055000,1,34,01
0451879,47,04,008400,2,35,02
0451879,47,01,,1,06,03
0451879,47,00,,2,00,03
0451934,37,05,000000,2,68,01
0451950,37,09,060000,1,44,01
0451950,37,09,023000,2,44,02
0451950,37,07,005200,2,25,03
0451950,37,07,000000,2,18,03
0451950,37,00,,2,02,08
0451950,37,00,,1,00,08
0451977,47,03,000000,1,80,01
0451977,47,04,000000,2,75,02
0451995,47,09,034000,2,60,01
0452015,37,13,038000,1,69,01
0452015,37,09,000000,2,56,02
0452081,47,10,035000,1,25,01
0452081,47,02,,2,12,03
0452081,47,11,014000,2,30,19
0452099,47,11,000000,1,77,01
0452099,47,09,000000,2,70,02
0452160,47,09,002300,1,55,01
0452160,47,10,000000,2,55,02
0452174,47,14,053000,1,38,01
0452178,37,11,012000,2,28,01
0452192,47,11,000000,1,39,01
0452192,47,07,000000,2,42,02
0452192,47,06,000000,1,16,03
0452192,47,04,,2,13,03
0452240,47,05,030200,1,59,01
0452240,47,10,000000,2,56,02
0452243,47,09,000000,1,58,01
0452243,47,13,000000,2,57,02
0452267,47,03,000000,2,81,01
0452353,37,09,017800,1,40,01
0452353,37,09,004900,2,37,19
0452365,47,12,045000,1,54,01
0452365,47,10,011500,2,52,02
0452365,47,10,007300,1,23,03
0452375,47,09,060000,1,37,01
0452375,47,09,014600,2,38,02
0452375,47,05,001900,1,17,03
0452375,47,04,000000,1,16,03
0452375,47,02,,1,11,03
0452375,47,06,009000,1,19,04
0452433,47,09,005000,2,66,01
0452465,47,09,000000,1,24,01
0452486,47,13,022700,1,25,01
0452486,47,12,016000,2,25,19
0452486,47,01,,2,06,21
0452505,47,09,027000,1,52,01
0452505,47,10,034000,2,50,02
0452505,47,09,007000,1,28,03
0452505,47,02,,2,05,08
0452633,47,07,019500,1,25,01
0452633,47,09,000000,2,25,02
0452633,47,01,,2,05,03
0452696,47,05,000000,1,53,01
0452696,47,13,015900,2,50,02
0452718,47,09,056000,1,44,01
0452718,47,09,015000,2,43,02
0452718,47,06,000000,1,17,03
0453060,47,13,000000,2,70,01
0453062,37,12,006000,2,22,23
0453075,47,07,000000,1,77,01
0453075,47,08,000000,2,75,02
0453101,47,07,000000,2,67,01
0453189,47,09,008800,1,41,01
0453196,32,10,000000,1,65,01
0453196,47,09,000000,2,63,02
0453253,47,09,018000,1,41,01
0453253,47,07,003000,2,40,02
0453253,47,03,,1,12,03
0453253,47,01,,1,03,03
0453293,47,03,000000,2,93,01
0453302,47,04,000000,2,77,22
0453391,47,12,105000,2,32,22
0453476,47,06,000000,2,86,01
0453477,66,09,033000,1,52,01
0453477,66,09,023000,2,46,02
0453582,47,03,000000,2,77,01
0453633,47,11,010000,2,20,01
0453652,37,03,000000,1,69,01
0453652,37,04,000000,2,76,02
0453717,47,09,028000,1,25,01
0453748,47,09,000000,1,36,01
0453748,47,07,000000,2,30,02
0453748,47,02,,1,09,03
0453748,47,00,,1,02,03
0453748,47,04,,1,14,05
0453772,47,04,024000,1,44,01
0453772,47,07,000000,2,43,02
0453772,47,02,,2,07,03
0453788,47,09,030000,1,38,01
0453788,47,09,018000,2,39,02
0453788,47,04,,2,12,03
0453788,47,03,,2,11,03
0453819,47,11,000000,1,77,01
0453819,47,11,000000,2,68,02
0453828,47,15,000000,1,39,01
0453828,47,13,030000,2,39,02
0453828,47,03,,1,12,03
0453828,47,02,,2,08,03
0453838,47,09,006100,1,66,01
0453838,47,09,019100,2,59,02
0453838,47,11,011000,2,33,03
0453865,37,09,030000,1,63,01
0453865,37,09,022000,2,61,02
0453865,37,11,000000,2,37,03
0453865,37,06,000000,1,16,03
0453865,37,01,,2,03,08
0453865,37,01,000000,1,50,13
0453870,47,13,000000,2,89,22
0454159,37,11,010000,2,42,01
0454159,37,02,,1,09,03
0454159,37,02,,2,07,03
0454159,37,02,,2,07,03
0454159,37,06,038000,1,45,19
0454200,37,14,012000,1,64,01
0454200,37,09,003000,1,19,03
0454200,37,13,001100,2,36,13
0454237,47,09,000000,1,59,01
0454237,47,11,000000,2,56,02
0454237,47,11,000000,1,18,03
0454485,47,03,000000,1,51,01
0454733,47,13,017100,1,39,01
0454733,47,13,002800,2,31,02
0454764,47,04,000000,1,41,01
0454764,47,05,000000,1,16,03
0454928,47,11,060000,1,28,01
0454928,47,13,065000,2,27,02
0454928,47,00,,2,00,03
0454936,47,11,034900,1,31,01
0454936,47,13,022500,2,26,02
0454936,47,00,,1,02,03
0454990,47,09,000000,1,28,22
0455094,47,09,000000,1,69,01
0455157,37,08,000000,2,30,01
0455177,47,09,036500,2,58,01
0455177,47,10,031000,1,60,02
0455194,47,13,040000,1,30,01
0455194,47,13,028600,2,24,02
0455220,47,09,033600,2,64,01
0455220,47,08,000000,1,67,02
0455271,47,09,000000,2,62,01
0455293,37,13,024500,2,47,01
0455293,37,11,014200,1,23,03
0455306,47,11,000000,1,70,01
0455306,47,10,000000,2,68,02
0455427,37,13,036000,2,54,01
0455441,37,10,010000,2,31,01
0455441,37,01,,2,06,03
0455446,47,08,000900,1,62,01
0455446,47,10,015000,2,61,02
0455479,37,13,027500,2,39,01
0455562,47,12,026000,1,59,01
0455562,47,10,000000,2,58,02
0455592,37,09,018000,2,56,01
0455605,47,06,000000,2,31,01
0455605,47,09,040000,1,41,02
0455605,47,04,,1,12,03
0455666,47,04,000000,2,82,01
0455776,47,13,020600,1,51,01
0455776,47,14,007900,2,50,02
0455776,47,07,002700,1,17,03
0455776,47,05,000000,1,15,03
0455776,47,13,000000,2,78,07
0455778,47,12,052000,2,54,01
0455788,47,09,031000,1,51,01
0455788,47,09,023000,2,42,02
0455788,47,11,002000,1,20,03
0455788,47,04,,2,12,03
0455791,47,10,028500,1,43,01
0455791,47,11,020800,2,40,02
0455791,47,04,000000,2,15,03
0455866,47,04,000000,1,68,01
0456005,47,11,052000,1,41,01
0456005,47,09,018000,2,42,02
0456021,47,13,000000,1,79,01
0456021,47,09,025500,2,61,02
0456043,47,10,000000,1,81,01
0456043,47,05,000000,2,86,02
0456100,37,09,000000,2,72,01
0456100,37,09,000000,2,52,03
0456100,37,09,035000,1,29,08
0456139,37,14,000000,2,74,01
0456139,37,09,014600,1,35,03
0456139,37,09,008000,1,30,03
0456156,47,13,046200,2,48,01
0456156,47,09,016000,2,22,17
0456183,66,08,000000,2,46,01
0456183,47,09,025500,1,46,02
0456183,47,05,000500,1,18,03
0456197,47,09,000000,2,35,01
0456197,47,04,,1,13,03
0456197,47,06,000000,2,56,11
0456257,47,14,100000,1,48,01
0456257,47,13,000000,2,43,02
0456257,47,04,,2,13,03
0456257,47,02,,2,11,03
0456257,47,02,,1,09,03
0456296,47,10,024000,1,23,01
0456296,47,13,023300,2,30,02
0456297,47,10,025000,2,54,01
0456297,47,09,009500,2,34,03
0456297,47,02,,1,08,08
0456428,37,09,019000,1,35,01
0456428,37,01,,2,07,03
0456428,37,01,,1,03,03
0456428,37,06,000000,2,52,07
0456428,37,09,015200,2,35,19
0456592,47,15,060000,2,39,01
0456608,47,09,000000,1,36,01
0456608,47,11,017000,2,43,02
0456608,47,06,000000,2,16,03
0456608,47,04,000000,1,15,03
0456608,47,10,010000,1,20,05
0456619,37,09,000000,1,49,22
0456664,47,13,036400,2,38,01
0456664,47,14,060000,1,42,02
0456664,47,03,,1,11,03
0456664,47,00,,1,01,03
0456707,37,05,000000,2,32,01
0456707,37,04,000000,2,16,03
0456707,37,03,,2,13,03
0456707,37,02,,1,12,03
0456741,47,13,032000,2,48,01
0456760,47,11,030000,1,54,01
0456760,47,04,000130,2,48,02
0456772,47,14,035000,1,50,01
0456772,47,13,000000,2,50,02
0456782,37,10,000000,2,70,01
0456782,37,04,000000,2,93,07
0456892,47,01,012000,1,44,01
0456892,47,01,009000,2,37,02
0456903,47,16,103000,1,44,01
0456903,47,12,000000,2,42,02
0456903,47,06,000000,2,16,03
0456903,47,04,,2,13,03
0456922,47,06,000000,1,74,01
0456922,47,09,000000,2,50,03
0456922,47,11,012200,1,23,08
0456922,47,09,029500,1,54,10
0456933,37,09,000000,2,52,01
0456933,37,03,,2,11,03
0456933,37,09,028800,1,40,19
0457003,47,03,036000,1,38,01
0457003,47,03,000000,2,65,07
0457063,47,13,022000,2,32,01
0457063,47,09,017700,1,44,02
0457063,47,01,,1,04,03
0457063,47,00,,1,00,03
0457083,47,09,000000,1,29,01
0457083,47,11,000000,2,29,02
0457083,47,01,,1,04,03
0457083,47,00,,2,01,03
0457131,47,11,001000,2,19,23
0457142,47,08,000000,2,61,01
0457153,47,09,000000,1,75,22
0457366,47,13,065000,1,41,01
0457366,47,12,035500,2,43,02
0457366,47,06,000000,1,16,03
0457391,47,09,000000,1,67,01
0457391,47,09,000000,2,60,02
0457435,37,12,000000,1,67,01
0457435,37,11,000000,2,65,02
0457498,37,05,000000,1,33,01
0457586,47,09,058000,1,54,01
0457586,47,09,021000,2,46,02
0457586,47,09,018000,1,23,03
0457613,47,09,000000,1,52,01
0457613,47,09,000000,2,49,02
0457613,47,02,,1,10,03
0457683,47,06,012000,2,30,01
0457683,47,02,,2,10,03
0457714,47,12,050000,1,49,01
0457714,47,14,033000,2,52,02
0457714,47,13,014000,2,23,03
0457757,47,08,012000,2,37,01
0457757,47,03,,1,12,03
0457757,47,03,,2,11,03
0457839,47,06,037200,2,30,01
0457839,47,00,,1,02,03
0457976,47,09,000000,1,70,01
0457976,47,09,000000,2,71,02
0457978,37,07,000000,2,29,01
0457978,37,03,,1,11,03
0457978,37,02,,2,09,03
0457978,37,02,,1,06,03
0457978,37,01,,1,04,03
0458120,47,13,029000,1,29,01
0458221,47,09,000000,2,69,01
0458282,47,09,027000,1,72,01
0458282,47,06,000000,2,72,02
0458300,47,09,032000,1,39,01
0458300,47,09,021500,2,39,02
0458300,47,06,000000,1,16,03
0458300,47,04,,2,14,03
0458359,47,07,000000,1,76,01
0458359,47,10,012000,2,70,02
0458389,47,11,042300,1,31,01
0458389,47,14,002300,2,28,02
0458389,47,00,,1,01,03
0458394,47,05,000000,2,64,01
0458394,47,10,006400,1,19,03
0458531,47,08,013000,1,31,01
0458531,47,04,000000,2,32,02
0458531,47,04,,2,11,03
0458531,47,03,,2,10,03
0458531,47,02,,1,09,03
0458531,47,01,,2,05,03
0458531,47,01,,1,03,03
0458539,37,09,002500,1,37,22
0458552,37,11,000000,2,77,01
0458552,37,06,016600,1,43,03
0458597,47,13,013000,1,54,01
0458597,47,10,013100,2,51,02
0458663,37,09,033000,1,45,01
0458663,37,10,016000,2,41,02
0458663,37,06,000130,2,17,03
0458663,37,00,,2,02,03
0458670,47,03,000810,2,93,01
0458696,47,11,000000,1,40,01
0458696,47,09,015000,2,52,02
0458745,47,15,150000,1,44,01
0458745,47,13,000500,2,38,02
0458745,47,02,,2,09,03
0458745,47,02,,1,05,03
0458791,47,06,004000,1,33,22
0458929,47,13,032500,1,29,01
0458929,47,14,008000,2,28,02
0458929,47,01,,2,07,03
0458929,47,00,,1,01,03
0458990,37,01,028000,1,37,01
0458994,47,04,000000,1,48,01
0458994,47,09,000000,2,48,02
0458994,47,10,022800,2,21,03
0459146,47,04,000000,2,74,01
0459150,47,13,007000,2,31,01
0459150,47,00,,2,01,03
0459150,47,12,033900,1,38,19
0459166,47,09,030000,1,35,01
0459166,47,09,000000,2,32,02
0459188,47,09,000000,1,71,01
0459251,47,11,054000,1,34,01
0459251,47,12,028400,2,28,02
0459251,47,01,,2,03,03
0459251,47,02,,1,09,04
0459316,37,10,033000,1,43,01
0459316,37,13,030000,2,42,02
0459316,37,03,,2,11,03
0459316,37,02,,1,05,03
0459397,47,09,000000,1,44,01
0459397,47,09,016500,2,43,02
0459397,47,09,012000,1,23,03
0459442,37,04,000000,2,42,01
0459442,37,04,000000,2,18,03
0459442,37,05,000000,2,16,03
0459471,37,08,000000,2,48,01
0459471,37,11,035900,1,40,02
0459506,47,09,041800,1,32,01
0459521,47,10,025000,1,48,01
0459521,47,12,039200,2,43,02
0459521,47,10,008000,2,21,03
0459548,47,11,041000,1,35,01
0459548,47,09,000000,2,30,02
0459548,47,01,,2,09,03
0459548,47,00,,1,00,03
0459548,47,01,,2,10,05
0459554,66,05,019000,1,35,01
0459554,66,05,000000,2,36,02
0459554,66,01,,2,07,03
0459554,66,03,,1,14,05
0459554,66,07,000000,2,26,06
0459594,47,11,000000,1,68,01
0459657,37,12,000000,2,46,01
0459657,37,08,008500,2,19,03
0459657,37,03,,2,12,03
0459657,37,00,,2,01,08
0459754,47,11,046200,1,50,01
0459754,47,11,016200,2,43,02
0459754,47,09,003700,2,19,05
0459754,47,08,003000,2,19,05
0459764,37,09,045000,1,46,01
0459764,37,13,033000,2,48,02
0459764,37,06,000000,1,16,03
0459930,47,09,050000,1,40,01
0459930,47,09,035000,2,37,02
0459930,47,04,,1,14,03
0459930,47,02,,2,07,03
0460043,37,11,004000,1,20,23
0460061,47,06,000000,2,40,01
0460172,47,14,000000,1,63,01
0460172,47,09,000000,2,63,02
0460201,47,07,000000,2,84,01
0460226,47,13,073000,1,37,01
0460226,47,11,002600,2,35,02
0460226,47,03,,1,12,03
0460226,47,02,,1,10,03
0460226,47,02,,2,09,03
0460261,47,04,000000,2,44,01
0460273,47,06,000000,1,48,22
0460422,47,09,038800,1,58,01
0460422,47,09,000000,2,55,02
0460422,47,09,023400,1,25,03
0460439,37,10,051000,2,50,01
0460439,37,10,014000,2,53,06
0460439,37,13,034900,2,27,13
0460551,47,04,000000,1,80,01
0460551,47,05,000000,2,78,02
0460599,47,10,035000,2,42,01
0460698,47,05,000000,1,73,01
0460698,47,05,000000,2,71,02
0460720,47,10,075000,1,39,01
0460720,47,02,,1,09,03
0460720,47,02,,1,05,03
0460720,47,09,025000,1,38,19
0460769,37,09,020000,1,50,01
0460797,47,12,048000,1,26,01
0460797,47,08,009200,2,28,19
0460797,47,03,,2,11,21
0460797,47,02,,1,09,21
0460802,37,11,035000,1,41,01
0460802,37,09,000000,2,39,02
0460802,37,06,000000,1,16,05
0460802,37,04,000000,1,15,05
0460802,37,01,,2,03,08
0460816,47,09,034000,1,43,01
0460816,47,08,038000,2,43,02
0460878,47,13,052000,1,50,01
0460878,47,11,010000,2,50,02
0460878,47,09,000000,2,17,03
0460880,47,05,000000,1,68,01
0460880,47,07,000000,2,63,02
0460895,47,09,053000,1,58,01
0460895,47,11,000000,2,49,02
0460962,37,06,000000,2,31,01
0460962,37,06,000000,2,15,03
0460962,37,02,,2,10,03
0460962,37,02,,1,08,03
0460967,37,09,000000,1,44,23
0461162,47,14,060000,1,38,01
0461162,47,13,003200,2,39,02
0461162,47,04,,1,13,03
0461162,47,02,,1,11,03
0461166,47,09,000000,1,69,01
0461166,47,14,000000,2,67,02
0461191,47,09,000000,1,27,22
0461234,47,03,000000,2,78,01
0461343,47,11,024000,1,30,01
0461343,47,11,000000,2,29,02
0461343,47,02,,1,08,03
0461343,47,02,,2,06,03
0461358,47,11,045000,1,29,01
0461358,47,09,000000,2,29,02
0461358,47,02,,1,06,03
0461451,47,09,011100,2,71,01
0461451,47,09,009800,2,28,03
0461451,47,03,,2,10,08
0461491,47,13,028000,1,59,01
0461491,47,11,017000,2,56,02
0461491,47,09,005700,1,27,03
0461570,47,09,024000,1,23,01
0461570,47,10,000000,2,23,02
0461570,47,00,,2,02,03
0461570,47,00,,1,01,03
0461775,37,06,000000,2,69,01
0461831,71,01,000000,1,47,01
0461831,71,01,013000,2,48,02
0461831,71,11,008000,2,20,03
0461831,71,06,004000,2,19,03
0461831,71,10,007700,2,19,03
0461925,37,05,000000,2,53,01
0461950,37,09,012500,1,41,01
0461950,37,09,009500,2,38,02
0461950,37,05,000000,1,15,03
0461950,37,04,,2,14,03
0461950,37,03,,2,13,03
0461976,47,14,087000,1,45,01
0461976,47,10,000000,2,38,02
0461976,01,01,,1,08,04
0461976,01,01,,1,04,04
0461976,01,01,,2,03,04
0462010,47,10,020000,1,23,01
0462010,47,09,018000,2,21,02
0462010,47,00,,2,00,03
0462098,47,11,050000,1,51,01
0462098,47,13,030000,2,49,02
0462098,47,14,037500,2,24,03
0462098,47,08,000000,2,18,03
0462098,47,03,,1,11,03
0462220,37,07,004800,1,69,01
0462467,47,13,000500,2,22,01
0462575,47,10,022000,1,62,01
0462575,47,12,000000,2,60,02
0462610,47,13,033300,2,63,01
0462644,47,16,045500,1,66,01
0462656,47,03,000000,1,71,01
0462656,47,12,000000,2,63,02
0462720,37,08,020000,1,39,01
0462720,37,05,010900,2,35,02
0462720,37,04,,1,13,05
0462800,47,05,000000,1,75,01
0462800,47,05,004300,2,61,02
0462834,47,11,000000,1,75,01
0462834,47,08,000000,2,77,02
0462959,37,13,023000,2,29,01
0463103,47,12,000000,1,60,01
0463103,47,14,037200,2,46,02
0463103,47,00,,2,01,04
0463118,47,03,002500,1,68,01
0463118,47,03,000000,2,72,02
0463162,37,09,000000,2,28,01
0463162,37,02,,2,10,03
0463162,37,02,,1,08,03
0463162,37,02,,1,06,03
0463162,37,01,,2,04,03
0463177,37,06,000000,1,58,01
0463177,37,09,000830,2,54,02
0463177,37,09,000000,2,29,03
0463177,37,07,000000,2,28,03
0463177,37,01,000000,1,34,05
0463177,37,01,000000,2,33,05
0463220,47,11,054000,2,36,01
0463220,47,02,,2,10,03
0463220,47,01,,2,03,03
0463251,47,14,014700,2,70,01
0463264,37,11,004300,2,21,23
0463281,47,04,024500,1,35,01
0463281,47,09,014000,2,34,02
0463281,47,03,,2,11,03
0463281,47,02,,2,05,03
0463314,47,09,025000,1,32,01
