serial_no,race,education,income,gender,age,relationship
0137219,47,11,175000,1,45,01
0137219,47,12,005000,1,21,03
0137219,47,09,010000,1,19,03
0137219,47,04,000000,1,31,18
0137284,47,10,000300,2,19,23
0137311,47,09,000000,2,46,01
0137311,47,09,100000,1,47,02
0137311,47,10,000000,2,22,03
0137311,47,10,000000,2,21,03
0137420,01,01,030000,1,38,01
0137420,01,04,023000,2,39,02
0137420,01,05,000000,2,16,03
0137420,01,03,,1,13,03
0137420,01,07,038000,2,37,12
0137420,01,02,,2,11,13
0137420,01,01,,1,03,13
0137439,47,04,000000,2,81,01
0137452,47,12,036100,1,44,01
0137452,47,12,027200,2,43,02
0137465,47,11,028500,2,29,01
0137465,47,03,,1,11,03
0137466,47,10,000000,1,32,01
0137466,47,07,000000,2,24,02
0137466,47,00,,1,01,03
0137466,47,13,022000,1,23,13
0137482,37,07,016000,1,25,22
0137496,47,13,090000,1,35,01
0137496,47,13,024000,2,35,02
0137496,47,03,,2,12,03
0137496,47,02,,2,08,03
0137501,47,13,010200,2,29,01
0137507,47,14,016500,1,25,01
0137507,47,13,040000,1,25,18
0137538,47,09,015000,2,40,01
0137541,01,08,039000,1,37,01
0137541,01,07,000000,2,32,02
0137541,01,02,,1,10,03
0137541,01,01,,2,08,03
0137541,01,00,,1,02,03
0137569,47,12,011000,1,71,01
0137569,47,09,000000,2,74,02
0137571,47,05,026000,1,38,01
0137571,47,05,000000,2,37,02
0137571,47,06,000000,2,16,03
0137571,47,02,,1,11,03
0137571,47,01,,1,03,03
0137647,47,12,000000,1,79,01
0137647,47,09,000000,2,69,02
0137678,47,07,000000,2,61,01
0137682,47,10,043000,1,34,01
0137682,47,11,016000,2,33,02
0137682,47,00,,1,02,03
0137710,47,13,072000,1,50,01
0137710,47,13,045000,2,40,02
0137710,47,02,,1,10,03
0137710,47,02,,2,07,03
0137711,47,11,030000,1,25,01
0137711,47,13,005000,2,26,02
0137711,47,02,,1,03,03
0137783,47,09,000000,2,81,01
0137806,47,13,067000,2,44,01
0137806,47,07,000000,2,16,03
0137808,47,09,002100,1,19,23
0137821,47,09,000000,2,57,01
0137821,47,11,012000,1,23,03
0137821,47,04,000000,1,62,06
0137821,47,11,011000,2,20,21
0137846,47,09,022000,2,21,01
0137851,47,10,053000,1,51,01
0137851,47,10,000000,2,52,02
0137868,47,09,000000,2,73,01
0137869,47,04,000000,2,84,22
0137932,47,14,000000,1,56,01
0137955,47,09,022000,2,27,01
0137955,47,11,020000,1,32,18
0138006,28,09,002100,1,47,01
0138006,28,07,000000,2,40,02
0138006,28,10,001200,1,19,03
0138006,28,06,000000,2,17,03
0138006,28,04,,1,14,03
0138006,28,04,,2,12,03
0138014,47,05,000000,2,79,01
0138113,47,11,068000,1,44,01
0138113,47,09,040800,2,44,02
0138121,47,04,000000,1,84,22
0138139,47,12,024500,1,29,01
0138139,47,13,032000,2,29,02
0138139,47,01,,2,03,03
0138139,47,00,,1,01,03
0138140,37,13,030000,1,50,01
0138161,01,02,000000,2,38,01
0138161,01,03,012000,1,38,02
0138165,47,09,000000,1,50,01
0138165,47,09,002700,2,44,02
0138165,47,08,012200,1,21,03
0138165,47,07,000940,2,16,03
0138165,47,02,,2,09,03
0138171,47,10,001500,1,49,01
0138171,47,12,012000,1,26,03
0138171,47,12,000000,1,26,03
0138192,47,10,000000,1,67,01
0138192,47,09,000000,2,76,02
0138242,47,09,000000,1,69,01
0138261,47,16,091000,1,56,01
0138261,47,11,007800,1,22,03
0138262,47,08,045800,1,62,01
0138262,47,07,000000,2,44,02
0138262,47,07,006700,1,17,03
0138281,47,04,029000,1,37,01
0138281,47,10,016500,2,39,02
0138281,47,11,003600,2,18,05
0138297,47,11,005000,2,20,23
0138302,47,04,000000,1,81,01
0138302,47,04,000000,2,75,02
0138318,37,11,060000,1,59,01
0138318,37,10,020000,2,56,02
0138318,37,13,028000,2,25,03
0138318,37,01,,2,03,08
0138331,47,08,000000,2,74,22
0138342,47,13,100000,1,36,01
0138342,47,03,,2,11,03
0138342,47,03,,1,11,03
0138342,47,02,,1,08,03
0138342,47,02,,2,06,03
0138342,47,10,036500,2,39,12
0138342,47,13,000000,1,35,19
0138373,47,09,040300,1,53,01
0138373,47,10,063000,2,48,02
0138394,37,07,055000,1,54,01
0138394,37,07,013000,2,43,02
0138394,37,05,000000,1,15,03
0138415,37,11,005600,2,20,23
0138433,37,08,057000,1,49,01
0138433,37,10,024000,2,47,02
0138433,37,06,000000,1,16,03
0138433,37,04,,2,14,03
0138433,37,03,,2,10,20
0138433,37,01,,1,04,20
0138433,37,01,,1,04,20
0138441,47,06,033600,1,45,22
0138444,47,13,035000,2,40,01
0138488,47,09,000000,2,79,01
0138492,47,05,000000,1,69,01
0138492,47,09,000000,2,63,02
0138512,37,07,000000,1,64,01
0138563,47,15,013000,1,35,01
0138563,47,13,040000,2,35,02
0138563,47,00,,1,02,03
0138589,47,09,000000,1,66,01
0138589,47,09,000610,2,68,02
0138616,47,11,000000,2,77,22
0138621,47,13,048000,2,24,01
0138630,47,10,046000,1,39,01
0138630,47,11,013000,2,38,02
0138630,20,02,,2,04,04
0138630,11,00,,1,02,04
0138645,47,14,042000,1,35,01
0138674,47,09,055000,1,37,01
0138674,47,11,000000,2,39,02
0138674,47,02,,1,07,03
0138674,47,02,,1,05,03
0138735,47,11,008000,2,34,01
0138735,47,02,,1,10,03
0138735,47,02,,1,07,03
0138739,28,13,060000,1,27,01
0138739,28,12,006000,2,26,02
0138761,47,07,041600,1,36,01
0138761,47,08,000000,2,30,02
0138761,47,03,,2,11,03
0138761,47,02,,1,05,03
0138808,47,11,045000,1,41,01
0138808,47,09,000000,2,43,02
0138808,47,07,005000,1,18,03
0138808,47,05,001700,1,16,03
0138809,47,13,031000,1,36,01
0138809,47,14,003600,2,34,02
0138809,47,01,,2,03,03
0138821,47,15,000000,1,75,01
0138821,47,11,000000,2,80,02
0138826,47,11,020000,1,23,01
0138826,47,11,007200,2,19,18
0138840,47,10,030000,1,63,01
0138840,47,08,000000,2,60,02
0138840,47,09,020000,2,25,03
0138840,47,02,,1,05,08
0138840,47,09,000000,1,27,10
0138850,47,09,016000,1,20,01
0138850,47,12,015000,2,20,19
0138862,47,09,021000,2,35,01
0138862,47,04,,2,14,03
0138862,47,02,,2,10,03
0138862,47,12,045000,1,43,19
0138875,47,13,040000,2,54,01
0138875,47,01,000000,1,34,03
0138875,47,10,000000,1,32,03
0138875,47,09,034000,1,47,19
0138876,47,11,000000,2,85,01
0138886,37,13,103000,2,48,01
0138886,37,11,000000,2,21,03
0138886,37,04,000000,2,15,03
0138886,37,02,,2,04,08
0138889,47,12,000000,2,44,01
0138889,47,08,005900,1,16,03
0138889,47,04,,2,13,03
0138922,47,10,000000,1,45,01
0138922,47,11,003200,2,43,02
0138922,47,06,000000,1,17,03
0138922,47,07,000000,1,18,05
0138922,47,04,000000,2,15,05
0138922,47,03,,2,13,05
0138933,47,06,000000,1,68,01
0138933,47,03,000000,2,66,02
0138979,71,09,038000,1,29,01
0138979,47,09,028000,1,28,17
0139003,47,11,019500,1,19,01
0139003,47,10,003000,1,21,18
0139003,47,10,015000,1,19,18
0139003,47,09,015000,2,20,19
0139058,47,09,058000,1,38,01
0139058,47,09,000050,2,34,02
0139058,47,04,,2,14,03
0139058,47,02,,1,10,03
0139058,47,01,,1,04,03
0139065,47,10,050000,1,40,01
0139081,47,09,000000,1,55,01
0139081,47,12,008000,2,45,02
0139081,47,11,008000,2,20,03
0139126,47,14,034000,2,55,01
0139126,47,08,000000,1,57,02
0139134,47,08,045000,1,28,01
0139134,47,12,028000,2,28,18
0139136,47,01,003100,2,67,23
0139156,47,09,012000,2,19,01
0139156,47,09,022000,1,20,19
0139194,47,04,001600,1,75,01
0139194,47,10,000000,2,74,02
0139194,47,09,006000,1,19,08
0139203,47,09,000000,1,74,01
0139216,47,09,000000,2,68,01
0139216,47,09,023500,1,44,03
0139219,47,09,000000,1,93,22
0139310,47,11,020000,1,24,01
0139310,47,11,016800,2,25,02
0139310,47,00,,2,02,03
0139324,47,11,000000,1,68,01
0139324,47,11,000000,2,77,02
0139352,47,13,061000,1,36,01
0139352,47,09,014200,2,46,02
0139366,47,15,015000,2,31,01
0139395,47,09,000000,1,57,01
0139395,47,09,000000,2,63,02
0139427,47,09,044000,1,25,01
0139427,47,11,032000,2,25,02
0139439,47,13,000000,1,72,01
0139439,47,09,000000,2,70,02
0139452,47,14,035000,1,37,01
0139452,47,10,000000,2,36,02
0139452,47,04,,1,14,03
0139452,47,03,,1,11,03
0139452,47,02,,1,09,03
0139452,47,02,,1,07,03
0139452,47,02,,1,06,03
0139452,47,02,,1,03,04
0139456,47,11,000000,2,88,01
0139490,47,09,050000,1,33,01
0139490,47,09,030000,2,36,02
0139490,47,02,,1,05,03
0139490,47,00,,2,01,03
0139513,47,11,000000,2,31,01
0139513,47,09,030000,1,39,02
0139513,47,02,,1,10,03
0139513,47,02,,2,09,03
0139513,47,02,,1,07,03
0139513,47,02,,1,07,03
0139515,47,12,000000,2,93,01
0139556,47,09,011900,2,41,01
0139556,47,02,,1,09,03
0139579,47,09,039000,1,40,01
0139579,47,09,017000,2,34,02
0139579,47,02,,2,05,03
0139605,47,09,000000,1,73,01
0139605,48,09,000000,2,77,02
0139632,47,05,018000,1,37,01
0139632,47,09,006300,2,28,19
0139632,47,01,,2,03,21
0139636,47,13,040000,1,25,01
0139636,47,13,011000,2,23,02
0139639,47,09,072000,1,57,01
0139639,47,09,029100,2,54,02
0139661,47,05,042000,2,54,01
0139661,47,06,000000,2,56,06
0139675,47,09,035000,2,59,01
0139691,47,09,000000,2,78,01
0139701,47,09,021500,2,56,01
0139701,47,12,020000,2,32,13
0139732,47,10,060000,1,56,01
0139732,47,10,020000,2,53,02
0139732,47,09,000000,1,28,03
0139741,37,09,023000,2,21,01
0139741,37,02,,2,03,03
0139748,47,11,005900,2,21,01
0139748,47,11,008000,2,21,18
0139764,47,09,000000,2,82,01
0139787,47,14,065000,1,39,01
0139787,47,09,000000,2,55,02
0139793,47,09,012000,2,36,01
0139793,47,09,030000,1,44,02
0139811,47,11,040000,1,41,01
0139811,47,10,024000,2,38,02
0139828,47,12,006800,1,69,01
0139831,47,11,045000,1,56,01
0139831,47,10,020000,2,43,02
0139834,47,09,000000,1,72,01
0139834,47,09,000000,2,70,02
0139834,47,09,019500,1,45,03
0139837,47,06,010600,1,61,01
0139837,47,09,000000,2,45,18
0139843,37,12,058000,2,49,01
0139877,47,14,055000,2,44,01
0139877,47,09,048300,1,46,19
0139911,37,09,119000,1,56,01
0139911,37,11,051000,2,51,02
0139911,37,11,013000,1,31,03
0139911,37,09,029000,2,21,03
0139923,47,09,082000,1,47,01
0139923,47,10,031000,2,47,02
0139923,47,10,020000,1,23,03
0139935,47,09,028500,1,47,01
0139935,47,09,027400,2,47,02
0139935,47,09,011100,1,19,03
0139967,47,06,045000,1,41,01
0139967,47,13,034000,2,51,02
0139974,47,09,040000,1,79,01
0139974,47,09,000000,2,79,02
0139990,47,04,000000,1,79,01
0139990,47,11,000000,2,71,02
0139993,47,13,040000,1,52,01
0139998,01,08,018900,2,26,01
0139998,68,02,,2,09,03
0139998,47,01,,2,07,03
0140003,47,14,063000,2,47,01
0140015,37,11,000000,1,73,01
0140015,37,07,000000,2,64,02
0140015,37,09,007600,1,41,03
0140015,37,09,024000,1,38,03
0140015,37,10,003800,2,30,03
0140015,37,11,000000,1,18,08
0140015,37,03,,1,11,08
0140015,37,01,,2,03,08
0140015,37,00,,2,02,08
0140019,47,11,000000,2,42,01
0140019,47,02,,1,07,03
0140019,47,02,,2,06,03
0140019,47,06,000000,2,16,04
0140029,47,13,075000,1,54,01
0140029,47,13,044000,2,42,02
0140043,47,09,060000,1,35,01
0140043,01,09,033000,2,45,02
0140057,47,14,022000,1,56,01
0140069,47,10,003000,2,70,01
0140069,47,06,025000,1,75,02
0140070,47,09,025000,1,43,01
0140070,47,10,001300,2,41,02
0140070,47,11,010000,1,20,03
0140085,47,11,054000,1,48,01
0140085,47,13,042000,2,46,02
0140085,47,11,012000,2,21,03
0140085,47,07,004200,1,18,03
0140086,47,09,030500,1,51,01
0140086,47,09,017300,2,51,02
0140089,47,14,322000,1,45,01
0140089,47,13,000000,2,42,02
0140089,47,03,,2,12,03
0140109,37,03,000000,2,79,01
0140125,28,15,038000,1,27,01
0140146,47,09,000000,1,53,01
0140160,47,09,018600,2,45,01
0140235,47,14,000000,2,93,01
0140317,37,08,020000,2,44,01
0140318,47,11,000000,2,70,01
0140318,47,09,000000,2,34,03
0140322,47,12,053000,1,57,01
0140322,47,09,025000,2,52,02
0140347,47,11,015700,2,55,01
0140358,47,11,024300,1,57,01
0140358,47,12,000000,2,57,02
0140371,47,09,002900,1,70,01
0140371,47,11,007000,2,63,02
0140373,47,09,000000,1,49,01
0140373,47,09,022300,2,50,02
0140418,47,09,040000,1,34,01
0140418,47,11,033000,2,27,02
0140418,47,01,,2,06,03
0140440,47,13,060000,1,55,01
0140440,47,11,035000,2,52,02
0140440,47,13,004000,2,21,03
0140477,47,09,020000,2,49,01
0140477,47,09,006000,2,26,03
0140480,47,11,000000,2,68,01
0140496,47,09,000000,2,68,01
0140514,47,11,000000,1,46,01
0140514,47,09,021300,2,43,02
0140514,47,02,,1,12,03
0140514,47,02,,1,10,03
0140515,37,12,040000,1,29,01
0140515,37,09,018000,2,21,02
0140518,37,07,017500,1,42,01
0140518,37,11,015000,2,38,02
0140518,37,08,000000,1,20,03
0140518,37,03,,2,12,03
0140518,37,02,,1,09,03
0140539,47,06,000000,2,69,01
0140539,47,09,000000,1,65,19
0140540,47,04,000000,2,85,01
0140625,47,09,053000,1,45,01
0140625,47,10,001600,2,42,02
0140625,47,02,,1,10,03
0140625,47,02,,2,07,03
0140643,47,10,042000,2,57,01
0140643,47,09,006100,1,35,03
0140649,47,11,020000,1,28,01
0140649,47,08,000000,2,27,02
0140649,47,02,,2,08,03
0140674,47,05,000000,1,81,01
0140674,47,08,000000,2,79,02
0140675,47,09,042000,1,60,01
0140675,47,09,000000,2,59,02
0140677,47,09,036000,1,29,01
0140677,47,09,000000,2,25,02
0140677,47,02,,1,05,03
0140677,47,01,,1,03,03
0140677,47,02,,2,08,05
0140684,47,04,006200,1,66,01
0140704,37,08,016000,2,29,01
0140704,37,08,001400,1,27,02
0140704,37,02,,2,10,03
0140704,37,02,,1,05,03
0140704,37,00,,2,01,03
0140710,47,09,058000,1,60,01
0140710,47,09,006000,2,59,02
0140741,47,09,000000,1,80,01
0140741,47,04,000000,2,78,02
0140767,47,14,065000,1,45,01
0140767,47,03,000000,2,42,02
0140767,47,04,,1,13,03
0140767,47,03,,1,12,03
0140767,47,02,,1,09,03
0140767,47,01,,2,06,03
0140778,47,12,042000,1,48,01
0140778,47,12,034000,2,43,02
0140778,47,07,001900,2,17,03
0140778,47,03,,1,12,03
0140782,47,15,040000,1,61,01
0140782,47,14,000000,2,47,02
0140782,47,04,,1,14,03
0140782,47,03,,2,12,03
0140782,47,03,,2,12,03
0140800,37,07,000000,1,29,23
0140814,47,09,045000,1,30,01
0140814,47,13,062000,2,29,02
0140814,47,02,,1,05,03
0140814,47,02,,1,03,03
0140824,47,13,052000,1,43,01
0140824,47,13,060000,2,64,02
0140887,47,13,000000,1,50,01
0140887,47,13,060000,2,47,02
0140887,47,04,000000,1,15,03
0140887,47,04,000000,1,15,03
0140892,47,10,005000,2,47,01
0140892,47,10,030000,1,47,02
0140892,47,06,003600,1,17,03
0140939,47,09,060000,2,62,01
0140972,47,09,002000,2,32,01
0140972,47,02,,1,11,03
0140972,47,02,,2,05,03
0140972,47,07,025000,1,41,17
0141020,47,10,000000,2,22,01
0141020,47,00,,2,00,03
0141020,47,09,007500,1,18,19
0141027,47,11,005100,1,20,23
0141034,47,12,322000,1,60,01
0141034,47,13,000000,2,48,02
0141060,47,11,079000,1,49,01
0141060,47,09,009300,2,44,02
0141060,47,05,,1,14,03
0141078,47,10,038900,1,35,01
0141078,47,11,008300,2,33,02
0141078,47,02,,2,06,03
0141078,47,02,,1,04,03
0141152,47,09,016000,1,32,22
0141155,47,09,003300,1,52,01
0141155,47,09,007400,2,49,02
0141155,47,11,006700,1,20,03
0141155,47,12,024000,1,34,17
0141190,37,11,045000,2,45,01
0141192,47,12,014000,1,22,23
0141214,47,13,322000,1,40,01
0141214,47,13,000000,2,39,02
0141214,47,02,,1,04,04
0141214,47,00,,1,01,04
0141226,47,01,010000,2,42,23
0141228,47,09,000000,1,63,01
0141228,47,04,000000,2,85,07
0141267,47,13,068000,1,38,01
0141267,47,13,000000,2,30,02
0141267,47,02,,1,07,03
0141267,47,02,,1,05,03
0141267,47,01,,1,03,03
0141267,47,00,,2,01,03
0141276,47,10,052000,1,48,01
0141276,47,10,005000,2,52,02
0141276,47,11,023000,1,28,05
0141289,01,11,005800,2,28,01
0141289,01,02,,2,07,03
0141289,01,00,,2,01,03
0141289,01,13,026000,2,23,06
0141289,01,13,009900,1,23,06
0141305,47,13,000000,2,81,01
0141328,01,10,044000,1,31,01
0141335,47,09,000000,2,89,01
0141359,47,09,000000,2,88,01
0141371,47,09,000000,2,86,01
0141377,47,13,065000,1,49,01
0141377,47,09,027000,2,53,02
0141386,37,10,000000,2,55,01
0141386,37,11,025000,2,41,21
0141396,37,11,031000,2,42,01
0141396,37,07,000000,1,16,03
0141396,37,03,,2,12,03
0141401,37,07,012500,2,21,01
0141401,37,01,,1,04,03
0141401,37,00,,1,01,03
0141415,47,13,085000,1,43,01
0141415,47,11,000000,2,44,02
0141415,47,06,006000,1,17,03
0141421,37,09,002500,1,50,01
0141421,37,04,010000,1,65,17
0141437,47,16,048000,1,55,01
0141437,47,12,000000,2,52,02
0141437,47,09,028000,1,22,03
0141468,20,14,000000,1,31,01
0141468,20,14,030000,1,30,18
0141471,47,11,046100,1,57,01
0141471,01,09,008100,2,55,02
0141534,47,14,000000,1,60,01
0141534,47,11,000000,2,58,02
0141540,47,13,000000,2,27,01
0141540,47,09,035300,1,33,02
0141540,47,00,,2,01,03
0141549,47,09,000000,2,72,01
0141579,37,08,000000,1,42,01
0141599,47,11,025000,1,30,01
0141599,47,09,026000,2,27,02
0141599,47,00,,2,02,03
0141611,37,11,041000,2,48,01
0141611,37,07,000000,1,26,03
0141676,47,01,000000,2,93,22
0141683,47,09,000000,1,60,01
0141683,47,09,000000,2,29,03
0141683,47,02,,1,08,08
0141709,47,05,030000,1,54,01
0141709,47,09,000000,2,34,02
0141709,47,03,,2,11,03
0141709,47,01,,1,04,03
0141776,47,09,000000,1,58,01
0141776,47,09,000000,2,55,02
0141776,47,04,,2,14,03
0141810,47,10,029000,2,59,01
0141810,47,10,017000,2,24,03
0141811,47,10,004000,1,19,23
0141836,47,09,035700,1,49,01
0141836,47,08,000000,2,42,02
0141836,47,07,008200,1,18,03
0141920,47,05,000000,2,76,01
0141948,47,06,000000,2,80,01
0141950,47,11,065000,1,56,01
0141950,47,13,000000,2,55,02
0141985,47,11,000000,2,75,01
0142007,47,08,033000,1,36,01
0142007,47,02,,1,11,03
0142007,47,02,,2,10,03
0142007,47,04,000000,2,15,05
0142007,47,03,,1,13,05
0142007,47,08,050000,2,37,06
0142023,37,09,022000,1,47,01
0142023,37,07,005800,2,36,02
0142023,37,11,006000,2,19,05
0142023,37,00,,1,02,08
0142027,47,10,001900,1,18,23
0142058,47,14,000000,2,45,01
0142058,47,11,040000,1,44,02
0142077,37,03,,1,13,22
0142111,01,09,029000,2,37,01
0142111,48,09,022000,1,40,02
0142111,01,09,000000,1,19,03
0142111,01,05,000000,1,15,03
0142111,47,04,,1,13,03
0142111,01,05,000000,1,16,21
0142140,47,09,000000,1,63,01
0142140,47,09,000000,2,56,02
0142152,47,09,002500,1,64,01
0142152,47,06,002800,2,58,02
0142153,47,09,000000,1,36,01
0142169,47,04,000000,1,78,01
0142169,47,04,000000,2,74,02
0142169,47,09,000000,2,53,03
0142226,47,09,026000,1,57,01
0142226,47,06,000000,2,56,02
0142226,47,02,,2,09,08
0142228,47,08,048700,1,38,01
0142228,47,08,020400,2,40,02
0142228,47,04,,1,13,03
0142228,47,02,,1,10,03
0142231,37,11,006000,1,21,01
0142241,47,13,017000,2,25,01
0142241,47,09,021000,1,24,19
0142275,47,04,000000,1,74,01
0142275,47,09,000000,2,67,02
0142285,47,10,018900,2,40,01
0142285,47,11,075000,1,34,02
0142285,47,04,,2,14,03
0142285,47,02,,2,06,03
0142285,47,00,,2,01,03
0142329,47,09,000000,1,68,01
0142329,47,09,000000,2,69,02
0142332,47,14,000000,2,61,01
0142332,47,13,165000,1,62,02
0142332,47,15,090000,1,31,03
0142337,47,11,000000,2,73,23
0142356,47,09,017000,1,51,23
0142358,47,13,079000,2,35,01
0142358,47,13,039000,2,35,18
0142503,47,10,000000,1,86,23
0142504,47,13,026000,2,27,01
0142504,11,13,034000,1,26,19
0142518,47,13,000000,1,56,01
0142518,47,13,074000,2,49,02
0142518,47,11,012000,1,21,03
0142518,47,11,005300,1,18,03
0142529,47,04,000000,1,72,01
0142529,47,04,000000,2,78,02
0142534,47,14,005700,1,23,01
0142566,47,13,081000,1,39,01
0142566,01,13,105000,2,38,02
0142566,48,00,,2,02,03
0142572,47,12,026000,2,23,01
0142583,47,14,032000,1,42,01
0142583,47,13,007000,2,39,02
0142583,47,03,,1,13,03
0142583,47,02,,1,10,03
0142583,47,02,,1,07,03
0142586,47,09,035000,1,41,01
0142586,47,09,004500,2,33,19
0142586,47,03,,1,12,21
0142586,47,01,,2,10,21
0142586,47,01,,1,06,21
0142605,47,11,000000,2,79,01
0142625,47,11,061000,1,42,01
0142625,47,13,022000,2,44,02
0142625,47,03,,2,11,03
0142640,37,11,030000,1,39,01
0142640,37,11,016000,2,37,02
0142640,37,05,000000,2,15,03
0142640,37,02,,1,10,03
0142640,37,04,,1,14,16
0142640,37,02,,1,11,16
0142644,47,11,090000,1,58,01
0142644,47,09,000000,2,73,02
0142670,47,08,322000,1,54,01
0142670,32,09,000000,2,46,02
0142672,37,08,000000,1,28,22
0142674,47,10,020000,2,26,01
0142687,47,10,000000,2,61,01
0142687,47,02,,1,08,08
0142712,37,09,030600,1,30,01
0142757,47,13,080000,1,31,01
0142757,47,13,053000,2,29,02
0142757,47,00,,1,02,03
0142757,47,00,,2,00,03
0142778,37,09,002500,1,39,01
0142780,47,09,041000,1,37,01
0142780,47,14,030400,2,36,02
0142780,47,02,,1,08,03
0142780,47,09,034000,2,40,06
0142831,37,04,000000,1,18,22
0142840,47,04,024000,1,27,01
0142840,47,04,000000,2,34,02
0142840,47,01,,2,07,03
0142840,47,01,,1,06,03
0142840,47,01,,1,04,03
0142840,47,01,,2,03,03
0142840,47,00,,2,01,03
0142861,47,10,038000,2,44,01
0142866,47,11,033000,1,32,01
0142866,47,11,007000,2,29,02
0142866,47,00,,2,02,03
0142882,47,13,088000,1,39,01
0142882,47,12,000870,2,36,02
0142882,47,04,,1,13,03
0142882,47,03,,1,12,03
0142882,47,02,,2,07,03
0142890,37,09,000000,2,69,01
0142890,37,09,000000,2,47,03
0142890,37,05,000000,2,15,08
0142890,37,02,,1,10,08
0142930,37,04,000000,2,82,01
0142930,37,05,000000,2,57,13
0142960,47,12,000000,1,45,01
0142960,47,09,016000,2,43,02
0142960,47,07,000600,2,18,03
0142965,47,14,000000,1,67,01
0142965,47,13,000000,2,52,10
0142985,47,09,018600,2,50,01
0142985,47,10,004000,2,20,03
0142985,47,08,010000,1,19,03
0143003,47,13,000000,1,74,01
0143003,47,13,000000,2,74,02
0143025,47,09,050000,1,34,01
0143046,37,01,000000,2,88,01
0143050,47,13,104000,1,28,01
0143050,47,12,022000,2,28,02
0143076,37,13,032000,2,33,01
0143076,37,02,,2,09,03
0143076,37,01,,2,07,03
0143078,37,09,006000,1,62,01
0143078,37,11,013000,1,28,03
0143086,47,09,000000,2,77,01
0143086,47,04,017700,2,60,21
0143122,47,08,024000,2,29,01
0143140,47,11,036800,1,43,01
0143140,47,09,032700,2,41,02
0143143,20,04,020000,2,45,01
0143172,47,09,000000,2,80,01
0143203,47,14,031400,1,53,01
0143219,47,10,037800,1,56,01
0143260,47,09,000000,1,71,01
0143260,47,09,000000,2,69,02
0143266,47,12,037000,2,45,01
0143267,47,05,042000,1,63,01
0143267,47,08,005700,2,55,02
0143267,47,09,016900,1,30,03
0143329,47,09,000000,1,83,01
0143359,47,11,015000,2,57,01
0143370,47,13,095000,2,44,01
0143427,47,12,029700,2,51,01
0143427,47,07,007000,1,18,03
0143452,47,13,000000,1,67,01
0143452,47,07,000000,2,68,02
0143452,47,09,000500,2,41,03
0143507,47,14,090000,1,50,01
0143507,47,14,060000,2,55,02
0143507,47,12,010800,1,22,03
0143534,47,04,000000,1,75,01
0143534,47,09,000000,2,79,02
0143550,47,09,000000,2,84,01
0143561,47,13,000000,1,88,01
0143566,47,06,010000,2,18,23
0143584,47,09,000000,1,60,01
0143599,47,05,020900,2,62,01
0143599,47,09,042900,1,45,03
0143603,47,09,040000,1,34,01
0143603,47,02,,1,08,03
0143605,28,13,053000,1,52,01
0143605,28,13,003300,2,51,02
0143605,28,11,002200,1,21,03
0143621,47,14,000000,2,51,01
0143625,47,09,005000,2,67,01
0143625,47,09,000600,1,71,02
0143652,01,09,020000,1,23,01
0143652,01,09,020000,1,27,21
0143652,01,09,020000,1,26,21
0143652,01,09,000000,1,26,21
0143652,01,09,005000,1,23,21
0143662,47,10,009400,2,46,01
0143662,47,05,000000,1,15,03
0143662,47,03,,2,13,03
0143662,47,02,,1,10,03
0143662,47,02,,1,08,03
0143664,37,08,010000,2,30,01
0143664,37,02,,1,03,03
0143665,47,06,000000,2,66,01
0143665,47,09,021600,1,23,03
0143677,47,11,031500,1,35,01
0143693,47,09,029900,1,44,01
0143693,47,10,000000,2,45,02
0143742,47,11,020300,1,26,01
0143742,47,11,053000,1,26,06
0143742,47,11,018700,1,29,18
0143744,47,09,060000,1,38,01
0143744,47,05,000000,1,16,03
0143806,47,14,322000,1,51,01
0143808,47,09,001800,1,68,01
0143808,47,09,000000,2,62,02
0143815,37,12,000000,1,33,01
0143815,47,11,000600,2,25,02
0143876,47,15,150000,1,68,01
0143876,47,13,000000,2,80,02
0143876,47,13,322000,1,44,03
0143897,47,08,016000,1,41,01
0143924,47,04,048000,1,70,01
0143924,47,09,000000,2,76,02
0143924,47,06,000000,1,47,03
0143932,47,09,000000,2,60,01
0143952,47,08,000000,1,70,01
0143955,47,09,044000,1,29,01
0144058,47,10,000000,2,76,01
0144064,47,09,000000,1,61,01
0144064,47,09,000000,2,61,02
0144073,37,13,038100,2,38,01
0144086,47,11,000000,1,42,01
0144086,47,10,003500,2,49,02
0144086,47,00,,2,01,03
0144089,47,13,048000,1,41,01
0144089,47,12,000000,2,23,02
0144089,47,00,,2,02,03
0144118,47,13,029500,1,49,01
0144118,47,09,000000,2,72,07
0144171,47,09,007000,1,18,23
0144188,47,09,000000,2,83,01
0144198,37,13,051000,2,24,01
0144198,37,10,010400,1,27,19
0144225,47,12,065000,2,49,01
0144238,37,04,000000,1,88,01
0144238,37,12,011000,2,62,11
0144242,47,09,025000,1,35,01
0144242,47,09,005000,2,37,02
0144242,47,05,000000,2,16,03
0144242,47,03,,1,12,03
0144242,47,02,,1,10,03
0144288,47,11,065000,1,53,01
0144288,47,09,045000,2,63,02
0144288,47,09,040000,1,31,03
0144288,47,09,020000,2,40,05
0144288,47,02,,1,09,08
0144313,20,08,014000,1,45,01
0144313,20,04,012000,2,38,02
0144334,47,09,000000,1,38,01
0144334,47,13,005600,2,28,02
0144385,47,02,000000,1,59,01
0144406,37,09,000000,2,54,01
0144421,47,09,065000,1,59,01
0144421,47,09,000000,2,55,02
