serial_no,race,education,income,gender,age,relationship
0270103,47,09,003000,1,30,18
0270103,47,11,003000,2,25,18
0270935,15,06,019600,2,47,01
0270935,15,09,105000,1,43,19
0271134,66,13,110000,1,48,01
0271134,12,14,042000,2,43,02
0271134,66,04,,2,14,03
0271462,32,12,022000,2,47,01
0271462,32,07,000500,1,17,03
0271462,32,00,,1,02,04
0271462,32,09,019200,1,28,06
0271492,47,09,052000,1,39,01
0271492,47,10,000000,2,37,02
0271492,47,05,000000,1,16,03
0271492,47,04,,1,13,03
0271492,47,02,,2,10,03
0271550,15,12,049300,2,52,01
0271550,15,01,,1,05,03
0271582,47,11,050000,1,53,01
0271582,47,09,000000,2,49,02
0271585,47,12,122000,1,48,01
0271585,47,13,060000,2,49,02
0271859,47,14,048000,2,43,01
0272183,47,13,057000,1,44,01
0272183,01,09,040000,2,45,02
0272465,15,09,014000,1,45,01
0272465,15,09,019000,2,35,02
0272465,15,02,,1,10,03
0272465,15,02,,1,07,03
0272465,15,01,,1,05,03
0272465,15,00,,1,02,03
0272524,47,08,000000,1,46,01
0272524,47,09,000000,2,43,02
0272955,47,13,070000,1,48,01
0272955,47,09,020000,2,42,02
0272955,47,05,000000,1,15,03
0273054,47,11,022000,1,28,01
0273054,47,12,009000,2,27,02
0273054,47,00,,2,01,03
0273054,47,00,,1,00,03
0273061,47,13,000000,1,55,01
0273061,47,13,000000,2,54,02
0273088,01,01,000000,1,45,01
0273088,01,03,000000,2,40,02
0273088,01,05,008200,1,20,03
0273088,01,05,000000,2,17,03
0273088,01,02,,2,10,03
0273088,01,00,,2,02,03
0273395,47,11,070000,1,33,01
0273395,47,11,000000,2,31,02
0273395,47,03,,1,13,03
0273395,47,02,,2,09,03
0273395,47,02,,2,07,03
0273395,47,02,,1,05,03
0273395,47,00,,2,00,03
0273722,47,09,000000,1,38,01
0273722,47,13,018600,2,38,02
0273954,66,10,000000,1,47,01
0273954,47,06,000000,1,17,03
0273954,47,05,000000,1,15,03
0273954,47,03,,2,13,03
0273954,47,06,004000,1,17,05
0274099,47,11,012000,1,24,01
0274099,66,04,000000,2,48,18
0274099,47,05,008000,2,19,18
0274099,66,04,000200,1,17,18
0274266,32,09,000000,2,34,01
0274266,32,02,,2,09,03
0274266,32,02,,2,08,03
0274266,32,09,000000,1,32,19
0274635,32,09,017000,1,37,01
0274635,32,06,000520,2,16,06
0274635,32,00,,2,02,11
0274635,46,09,000000,2,18,13
0274635,32,04,,2,11,13
0275939,47,13,076000,1,44,01
0275939,47,13,056000,2,48,02
0276686,47,01,000000,1,73,01
0276686,47,01,000000,2,70,02
0276686,47,01,000000,2,53,03
0277492,32,06,000000,1,47,01
0277492,32,02,000000,1,78,07
0277496,47,09,000000,1,27,23
0278116,47,10,080000,1,49,01
0278116,47,14,000000,2,44,02
0278116,47,02,,2,08,03
0278116,47,02,,1,06,03
0278432,47,12,020000,1,48,01
0278928,47,13,071000,1,40,01
0278928,47,12,042000,2,42,02
0279940,47,05,061000,1,44,01
0279940,47,02,,2,08,03
0281030,01,09,012600,1,21,23
0282101,47,14,044400,1,48,01
0282101,47,11,000000,2,40,02
0282101,47,07,000000,2,17,03
0282101,47,05,000000,1,15,03
0282867,32,07,000500,1,47,01
0282867,32,07,000000,2,20,03
0282867,32,04,000000,2,15,03
0282908,47,10,035000,1,34,01
0282908,47,13,001200,2,33,02
0282908,47,01,,1,09,03
0283181,47,09,072000,1,43,01
0283991,47,13,120000,1,57,01
0283991,32,09,009400,2,22,04
0283991,32,01,,2,03,08
0284220,47,13,000000,2,30,01
0284220,47,02,,1,08,03
0284220,47,02,,1,04,03
0284328,47,08,023400,1,54,01
0284600,47,13,050000,1,45,01
0284600,47,13,065000,2,44,02
0284600,47,04,000000,2,15,03
0284600,47,03,,1,13,03
0284600,47,03,,1,13,03
0284955,47,11,051000,1,42,01
0284955,47,13,033000,2,30,02
0284955,47,00,,1,00,03
0284976,47,09,000000,2,70,01
0285251,47,11,000000,2,70,01
0285265,47,09,000000,1,42,01
0285368,47,11,061000,1,55,01
0285368,12,09,019000,2,61,02
0285987,47,11,015600,1,53,01
0286272,47,10,014800,1,22,23
0287077,47,09,000000,2,61,01
0287077,47,07,000000,1,17,08
0287088,47,13,323000,1,33,01
0287088,32,13,020000,2,32,02
0287088,66,00,,2,02,03
0287088,66,02,,2,06,04
0287415,47,10,030000,1,53,01
0287415,47,10,026000,2,51,02
0287415,47,06,000000,1,15,03
0288689,47,09,076000,1,61,23
0289037,47,11,027000,1,42,01
0289037,47,09,025000,2,36,02
0289037,47,04,,1,14,03
0289037,47,03,,1,11,03
0289037,47,02,,1,09,03
0289037,47,02,,1,06,03
0289080,47,13,033000,2,23,01
0289080,47,13,025000,2,24,18
0289316,47,13,068000,1,49,01
0289316,47,12,013900,2,47,02
0290064,47,09,065000,1,48,01
0290064,32,06,000000,2,33,02
0290064,32,03,,1,11,03
0290064,32,04,000000,2,15,05
0290858,37,09,002900,2,43,01
0290858,37,11,015000,2,21,03
0290858,37,06,000000,2,15,03
0290990,47,11,000000,1,60,01
0291075,47,10,024000,1,41,01
0291730,47,10,000000,2,62,01
0292033,47,11,010000,2,29,01
0293744,47,13,040000,1,28,01
0293744,47,11,025000,2,28,02
0293744,47,01,,2,05,03
0293744,47,01,,2,03,03
0294090,32,08,085000,1,43,01
0294161,47,09,010000,2,21,01
0294204,47,12,072000,1,52,01
0294204,47,10,044300,2,51,02
0294352,47,13,098000,1,55,01
0294352,47,09,021000,2,49,02
0294445,47,13,323000,1,51,01
0294445,47,11,012000,2,47,02
0294445,47,10,001200,1,21,04
0294445,47,06,000000,2,17,04
0294782,32,10,001600,1,51,01
0295123,47,09,042000,1,37,01
0295123,47,09,010000,1,45,06
0295123,32,09,003500,2,46,12
0295604,47,09,000000,2,83,22
0295620,70,10,070000,1,50,01
0295620,47,13,053000,2,44,02
0295620,47,11,004800,2,20,03
0295620,47,07,001700,2,17,03
0296397,47,09,055000,1,44,01
0296397,47,13,042000,2,44,02
0296397,47,01,,1,10,03
0296477,47,13,060000,1,51,01
0296477,47,09,020000,2,64,02
0296666,37,10,025000,1,23,01
0296666,37,09,018000,2,21,02
0296666,37,01,,2,03,03
0296666,37,00,,1,01,03
0296666,37,00,,1,00,03
0296996,32,02,000000,1,79,01
0296996,32,02,000000,2,69,02
0296996,32,09,009000,1,34,03
0296996,32,09,000000,2,23,04
0296996,32,00,,1,00,08
0297287,47,08,016000,1,36,01
0297287,47,04,000000,1,16,03
0297287,47,04,000000,1,15,03
0297287,47,02,,2,09,03
0297287,47,08,000000,2,32,18
0297549,47,09,006800,1,35,01
0297549,47,09,032000,2,42,02
0297697,47,09,073000,1,35,01
0297697,47,13,020000,2,25,02
0297966,32,09,020200,1,45,01
0297966,32,04,,1,14,03
0298802,47,12,012000,2,21,01
0299071,47,11,020000,1,25,01
0299071,47,10,005400,2,21,02
0299071,47,00,,1,02,03
0299071,47,00,,2,01,03
0299776,47,14,035000,1,36,01
0299776,47,13,042000,1,31,19
0300471,66,11,000300,2,36,01
0300471,32,04,000000,2,15,03
0300471,32,02,,2,07,03
0300594,47,07,020000,2,24,01
0300594,47,09,000000,1,41,02
0300594,47,01,,2,04,03
0300594,47,00,,1,01,03
0300600,47,09,035000,1,33,01
0300600,47,11,020000,2,40,02
0300659,47,06,000000,1,17,23
0301005,47,14,060000,2,54,01
0301382,47,09,034000,1,68,01
0301382,47,09,006000,2,50,02
0302230,47,07,055000,1,46,01
0302230,11,08,000000,2,48,02
0302498,47,09,054000,2,35,01
0302850,32,09,020000,1,45,01
0302850,32,13,072000,2,45,02
0302850,32,04,,2,14,03
0302850,32,03,,1,12,03
0302850,32,02,,2,08,03
0302876,32,12,030000,1,36,01
0302876,32,09,000400,2,38,02
0302876,32,03,,1,11,03
0302876,32,02,,1,09,03
0302876,32,00,,2,00,03
0302876,32,00,,2,02,04
0302876,32,02,,1,06,13
0303563,01,10,030000,2,44,01
0303599,32,09,036000,1,42,01
0303599,32,09,021000,2,33,02
0303599,32,02,,1,09,03
0303599,32,02,,2,08,03
0303599,32,02,,2,06,03
0303801,47,13,037000,2,32,01
0303801,47,11,040000,1,33,19
0303880,32,04,000000,1,81,01
0303880,32,04,000000,2,75,02
0303880,32,09,050000,1,52,03
0303880,32,09,000000,1,43,03
0304150,47,09,012000,1,63,01
0304150,47,09,000000,2,61,02
0304150,47,09,010000,1,43,03
0304150,47,11,004000,2,41,03
0304150,47,05,001000,2,18,08
0304150,47,04,000000,1,15,08
0304150,47,10,010000,2,53,21
0304773,15,11,044000,1,49,01
0304773,15,08,018000,1,29,03
0304773,15,04,,1,13,03
0304773,15,02,,1,08,03
0304773,15,02,,2,05,03
0304773,15,09,011000,2,43,19
0306387,32,04,000000,2,47,01
0306387,32,06,000000,1,19,03
0306718,47,11,023000,1,56,01
0306718,47,09,000000,2,48,02
0306883,47,13,070000,1,64,01
0306883,47,11,070000,2,59,02
0308321,47,12,030000,2,28,01
0308321,47,10,028000,1,29,02
0308616,47,12,046000,1,27,01
0308616,47,09,000500,2,22,02
0308616,47,01,,1,05,03
0308616,47,01,,2,03,03
0308616,47,00,,1,01,03
0308715,47,13,014500,1,49,01
0308896,47,09,099000,1,77,01
0308896,47,10,000000,2,86,02
0309281,47,09,000000,2,76,01
0309371,32,09,005000,1,37,01
0309371,32,02,,1,04,04
0309371,32,00,,2,00,04
0309371,32,04,000500,2,38,19
0309789,47,09,064000,1,39,01
0309789,66,07,025000,2,33,18
0309789,66,04,001800,1,16,18
0309926,47,11,065000,1,39,01
0309926,47,10,054000,2,36,02
0311492,47,13,040000,1,26,01
0311492,47,10,000200,2,27,02
0311492,47,00,,2,00,03
0311754,47,13,000000,2,63,01
0311959,32,11,000000,2,68,01
0311959,47,10,000000,1,75,02
0312256,47,11,045000,2,24,01
0313016,47,09,028000,2,46,01
0313016,47,09,012000,2,20,03
0313463,47,09,008700,1,55,01
0313463,47,09,014800,2,40,02
0313469,47,11,002500,1,41,01
0313469,66,02,,2,04,03
0313708,37,09,031000,2,43,01
0313708,37,11,025000,1,36,06
0313907,32,11,020000,1,37,22
0314223,32,11,014200,1,36,01
0314223,32,08,015000,2,36,02
0314223,32,07,000000,2,18,05
0314223,32,03,,2,13,05
0314223,32,00,,2,02,08
0314370,32,09,005000,2,29,01
0314370,47,09,012000,1,33,02
0314370,47,01,,1,04,03
0314539,47,13,000000,2,55,01
0314539,47,13,070000,2,56,17
0314539,47,13,038000,2,48,17
0314675,47,14,060000,1,61,01
0314675,47,14,017000,2,56,02
0315319,66,03,000000,2,57,01
0315319,66,09,000000,1,51,19
0315332,47,10,073000,1,43,01
0315332,66,05,002400,1,17,03
0315332,32,04,023300,2,39,19
0315332,32,04,,1,14,21
0317184,47,11,000000,1,52,01
0317390,47,12,025000,1,49,01
0317715,32,09,011200,1,61,01
0317715,32,09,033600,2,53,02
0317975,47,09,006000,1,43,01
0317975,47,09,006000,2,40,19
0318751,32,04,000000,1,54,01
0318751,32,04,000000,2,54,02
0318751,32,02,,1,11,04
0318751,32,02,,2,06,04
0319243,47,09,000000,1,66,01
0319243,47,08,008600,1,44,03
0319243,47,04,,2,13,08
0319464,32,09,008300,1,37,01
0319935,47,12,018000,1,52,01
0319935,47,13,010500,2,40,02
0319935,47,07,002800,1,18,03
0320111,01,14,045000,2,29,01
0320111,47,11,027000,1,30,02
0320279,15,13,000000,1,64,01
0320279,15,13,050000,2,55,02
0320388,47,07,000000,1,27,01
0320708,47,13,060000,2,52,01
0320708,47,13,050000,1,49,02
0320708,47,02,,2,10,03
0321401,47,11,021400,1,28,01
0321401,47,11,009000,2,25,02
0321567,47,09,039000,2,33,01
0321567,47,04,000000,2,15,03
0321567,47,02,,1,09,03
0321567,47,14,047000,2,26,17
0322008,47,12,000000,1,50,01
0322008,33,13,012000,2,44,02
0322008,32,04,,2,14,03
0322008,32,03,,1,10,03
0322520,47,11,000000,2,27,01
0322755,47,10,029000,1,52,01
0322977,47,11,040000,2,59,01
0322977,47,09,035000,1,42,19
0323095,47,06,000000,2,73,01
0323439,47,13,016000,2,37,01
0323439,47,09,009000,2,47,19
0324616,47,15,011000,1,80,01
0325584,47,11,052000,1,41,01
0326236,47,09,000000,1,43,01
0326236,47,09,000000,2,43,02
0326236,47,06,000000,1,17,03
0326236,47,04,000000,2,15,03
0326476,47,13,000000,1,44,01
0326497,47,09,000000,1,46,01
0326497,47,13,056000,2,47,02
0326497,47,04,000000,1,15,03
0326497,47,03,,2,12,03
0326559,47,09,000000,1,33,22
0327826,01,11,030000,1,37,01
0327826,01,01,,2,03,03
0327826,01,09,023100,1,36,18
0327826,01,13,000000,2,27,19
0327826,01,02,,2,08,20
0327826,01,03,018000,2,37,21
0328212,47,09,034000,1,36,01
0328285,47,09,000000,1,39,01
0328471,47,11,041000,1,46,01
0328471,47,09,000000,2,41,02
0328471,47,07,000180,2,17,03
0328471,47,02,,1,08,03
0328748,47,09,000000,2,28,01
0328748,47,09,006200,1,38,19
0329442,47,13,155000,2,55,01
0329442,47,13,070000,2,40,18
0329528,32,04,002500,1,53,01
0329528,66,11,021700,2,24,03
0329528,66,00,,2,00,08
0329528,32,11,003000,1,29,10
0329642,37,09,000000,1,30,01
0329673,32,08,026300,1,44,01
0329673,32,08,027700,2,43,02
0329673,32,07,009900,1,18,03
0329673,32,07,009900,1,18,03
0329673,32,06,001300,1,16,03
0329673,32,03,,1,14,03
0329673,32,03,,2,14,03
0329673,32,04,,2,14,03
0329673,32,04,,2,12,03
0329673,32,04,,1,12,03
0329673,32,02,,2,11,03
0329775,32,09,028500,1,35,01
0329775,32,02,,1,09,03
0329775,32,02,,1,06,03
0329775,32,02,,2,04,03
0329861,47,13,010000,2,41,01
0329983,37,11,020900,2,29,01
0329983,46,02,,1,09,03
0329983,37,01,,1,04,03
0330274,47,09,015900,2,27,01
0330368,47,14,000000,2,48,01
0330368,47,06,000320,1,16,03
0330368,47,06,000910,1,16,03
0330652,47,09,090000,1,46,01
0330652,47,09,000000,2,45,02
0330658,47,06,000000,2,94,22
0330728,47,10,000000,2,61,01
0330736,32,09,000320,1,34,01
0330736,32,02,,2,08,03
0330736,32,02,,1,05,03
0330736,32,02,,2,04,03
0330736,32,00,,1,01,03
0330736,46,06,000810,1,17,05
0330736,32,11,006700,2,39,19
0330929,47,10,089000,1,47,01
0331289,47,10,030300,2,73,01
0331289,47,10,000000,2,89,07
0331368,32,09,012400,1,36,01
0331368,32,02,,1,09,04
0331368,32,02,,2,03,04
0331368,32,04,006000,2,47,19
0331695,47,15,100000,1,37,01
0331695,47,13,003600,2,39,02
0331695,47,02,,2,09,03
0331695,47,02,,1,06,03
0331824,47,09,000000,1,42,01
0331824,47,07,000000,2,42,02
0331824,66,05,000000,1,16,03
0331824,47,03,,1,13,05
0332862,32,09,024000,1,25,23
0332962,47,13,054000,1,39,01
0333256,47,13,072000,2,52,01
0333967,37,09,000000,1,62,01
0333967,37,09,000000,2,58,02
0333967,37,09,000000,1,28,03
0333967,37,13,019200,2,26,03
0334700,47,09,031600,1,66,01
0334700,47,11,006800,2,76,02
0334700,47,10,027000,1,40,03
0334700,66,11,008000,2,45,10
0334989,47,14,076000,1,53,01
0334989,47,09,010000,2,44,02
0335285,32,10,017000,1,40,01
0335285,32,09,017900,2,31,02
0335285,32,06,000000,2,16,03
0335285,32,02,,1,09,03
0335285,32,02,,1,07,03
0335285,32,02,,2,06,03
0335285,32,02,,1,06,03
0335753,47,12,076000,1,50,01
0335753,47,09,032000,2,44,02
0335883,32,03,010000,1,51,01
0335883,32,04,008000,2,50,02
0335883,32,09,002500,1,24,03
0335883,32,09,004000,1,22,03
0335883,32,09,000500,2,19,03
0335890,32,13,000000,2,34,01
0335890,47,09,025000,1,38,02
0335890,32,02,,1,05,03
0335890,32,02,,1,04,03
0335890,47,07,010000,2,16,05
0336006,47,14,000000,1,75,01
0336006,47,11,000000,2,73,02
0337458,47,09,000000,1,47,01
0337458,47,07,000000,2,46,02
0337458,47,09,010000,2,19,03
0337928,32,09,027000,1,53,01
0337928,32,11,014000,2,52,02
0338619,32,01,000000,1,65,01
0338619,32,09,000000,2,32,03
0338619,32,09,000000,2,26,03
0338619,32,03,,1,13,04
0338619,32,08,000000,1,22,08
0338619,32,09,000000,1,18,08
0338619,32,04,,2,13,08
0338619,32,04,,1,13,08
0338619,32,02,,1,11,08
0338619,32,13,000000,2,23,11
0338619,32,11,005000,2,19,21
0338748,47,11,125000,1,49,01
0339223,32,09,020000,1,43,01
0339223,32,09,000300,2,37,02
0339223,32,09,001900,1,19,03
0339223,32,07,000350,1,16,03
0339223,32,05,000000,2,15,03
0339223,32,04,,1,14,03
0339223,32,04,,1,13,03
0339223,32,05,000000,2,15,04
0339612,47,10,000000,1,44,01
0339612,47,13,001000,2,37,02
0339612,47,02,,1,10,03
0339878,32,09,001800,1,40,01
0340431,47,13,029000,1,50,01
0340431,47,13,011000,2,48,02
0340431,47,03,,1,11,04
0340803,47,11,068000,1,47,01
0340803,47,11,012000,1,37,17
0341445,11,04,015000,1,56,01
0341445,11,04,016000,2,55,02
0341445,11,11,007000,2,31,03
0341445,11,11,019000,2,30,03
0341445,11,11,028000,1,26,03
0341445,11,11,022800,1,24,03
0342275,47,14,007000,1,30,23
0342520,47,09,040000,1,62,01
0342520,47,09,000000,2,53,02
0343095,47,09,029100,1,38,01
0343095,47,11,016000,2,30,19
0343095,47,02,,1,08,21
0343095,47,01,,2,05,21
0343282,47,10,042000,1,37,01
0343282,47,13,026000,2,39,02
0343282,47,01,,2,07,03
0343282,47,00,,1,01,03
0343428,32,04,000000,2,94,01
0343428,32,04,000000,1,65,03
0343428,32,04,000700,1,54,03
0343448,47,08,000000,2,70,01
0343686,47,13,035000,1,37,01
0343686,47,10,000450,2,29,02
0343686,47,00,,2,02,03
0343686,48,02,,2,09,05
0343686,48,02,,2,07,05
0344044,47,09,000000,1,67,01
0344044,15,09,026200,2,39,02
0344284,48,13,000000,2,26,01
0344284,47,10,000000,1,26,18
0344284,47,11,000000,1,25,18
0344284,47,13,000000,1,25,18
0344538,47,09,026000,1,24,01
0344538,47,10,012000,2,20,02
0345313,47,09,080000,1,39,01
0345313,47,09,000000,2,34,02
0345313,47,02,,2,10,03
0345313,47,02,,1,09,03
0345313,47,01,,2,04,03
0345313,47,00,,1,00,03
0346124,47,11,005900,2,31,01
0346124,47,02,,2,07,03
0346124,47,02,,2,05,03
0346743,47,13,076000,1,47,01
0347900,47,13,035000,1,46,01
0347900,47,13,027000,2,48,02
0349606,47,11,070000,1,62,01
0349606,47,07,000000,1,53,17
0350451,47,13,016000,1,29,23
0350480,66,09,012000,2,20,01
0351012,47,13,030000,1,34,01
0351012,47,12,060000,2,33,02
0351012,47,02,,1,08,03
0351012,47,02,,1,05,03
0351106,47,10,009000,1,26,01
0351106,47,02,,2,09,03
0351106,47,11,016900,2,30,21
0351106,01,02,,2,10,21
0351767,32,09,040000,1,36,01
0351767,32,10,000000,2,32,02
0351767,32,03,,1,12,03
0351767,32,03,,1,11,03
0351767,32,02,,1,09,03
0351767,32,02,,1,06,03
0351767,32,03,000000,2,70,07
0351767,32,01,,2,07,20
0351767,32,01,,2,03,20
0352105,47,15,000000,1,46,01
0352105,47,11,000000,2,42,02
0352105,47,07,000000,1,17,03
0352105,47,05,000000,1,15,03
0352135,47,14,077000,1,61,01
0352135,47,11,000000,2,58,02
0352837,47,10,009000,2,28,01
0352837,71,11,032000,1,29,02
0352837,66,02,,2,07,03
0352837,68,01,,2,04,03
0352837,71,01,,1,03,03
0352837,71,00,,2,01,03
0352895,32,10,021600,2,43,01
0352895,32,03,,1,12,03
0352895,32,02,,2,11,03
0352895,32,02,,2,10,03
0352895,32,02,,2,09,03
0352895,32,02,,1,08,03
0352911,32,09,035000,1,35,01
0352911,32,11,000000,2,21,02
0352911,32,00,,1,01,03
0353527,32,11,001200,2,70,01
0353982,37,09,020000,1,29,01
0353982,01,11,023000,2,29,02
0353982,01,02,,1,06,03
0353982,01,01,,1,04,03
0354179,47,10,000000,1,80,01
0354179,47,08,000000,2,65,02
0355019,47,09,017300,1,37,01
0355019,47,12,028000,2,29,02
0355019,47,00,,1,02,03
0355019,66,01,,1,09,05
0355019,47,07,005000,2,18,13
0355028,47,10,072000,1,38,01
0355028,47,10,049000,2,41,02
0355028,47,09,002800,2,19,03
0355028,47,05,003000,2,16,03
0355028,47,03,,1,13,03
0355466,47,09,100000,1,42,01
0355466,47,09,006500,2,38,02
0355466,47,08,005000,1,17,03
0355466,47,03,,1,13,03
0355466,47,02,,1,08,03
0355620,47,11,074000,1,51,01
0355620,26,09,019000,2,49,02
0355620,59,08,005000,1,18,03
0356291,47,09,000000,1,56,01
0356291,47,09,081000,1,61,06
0356291,47,04,000000,2,94,07
0357223,47,09,056000,1,48,01
0357223,47,10,020800,2,44,02
0357568,47,11,014000,1,33,01
0357568,47,10,019000,2,30,02
0357568,47,02,,1,11,03
0357568,47,02,,1,10,03
0357568,47,02,,2,07,03
0358223,47,11,000000,1,56,01
0358223,47,09,020000,1,25,03
0358223,47,06,009000,1,17,04
0358562,01,09,030000,1,24,01
0358562,01,09,006500,2,21,02
0358562,01,00,,2,01,03
0358944,32,02,000000,1,83,01
0359531,47,09,000000,2,74,01
0359589,47,09,046000,1,40,01
0359589,47,11,000000,2,35,02
0359589,47,03,,1,12,03
0359589,47,02,,2,09,03
0359939,37,09,017000,1,19,23
0360021,47,09,000000,1,38,01
0360021,47,09,000000,2,40,02
0360021,47,01,,1,05,03
0360021,47,00,,2,02,03
0360152,41,11,007200,2,20,01
0360152,47,11,014400,1,26,18
0360152,68,11,006000,1,22,18
0360152,47,11,002000,1,22,19
0361348,47,11,001900,1,48,01
0361348,47,13,000000,2,50,02
0361348,47,09,006000,2,19,03
0361348,47,03,,2,14,03
0361348,47,03,,1,11,03
0361348,47,03,,1,11,03
0361348,47,02,,1,10,03
0361444,47,11,060000,1,51,01
0361478,32,11,007200,2,49,01
0361478,32,07,000000,1,41,02
0361478,32,05,000000,2,17,03
0362062,32,11,025000,2,41,01
0362062,32,11,054000,1,42,06
0362062,32,09,005200,1,20,13
0363010,47,13,060000,1,29,01
0363010,47,13,048000,2,29,02
0363113,32,10,033000,1,41,01
0363113,32,09,000000,2,36,02
0363113,32,03,,2,12,03
0363113,32,02,,2,09,03
0363113,32,02,,1,06,03
0363113,32,01,,1,03,03
0363915,32,02,000000,1,71,01
0363915,32,09,000200,1,18,08
0363915,32,06,000000,2,16,08
0364030,47,13,080000,1,40,01
0364030,47,12,000000,2,47,02
0364030,47,03,,2,12,03
0364030,47,02,,2,11,03
0364030,47,02,,2,09,03
0364299,32,01,000000,2,84,01
0364299,32,04,003000,2,53,03
0366068,47,11,013200,1,30,01
0366068,47,13,032100,2,29,02
0366222,47,13,001000,1,31,01
0366222,47,02,,1,08,03
0366504,47,09,010000,1,38,01
0366742,32,04,000000,2,19,01
0366871,32,13,048000,1,60,01
0366871,32,01,000000,2,58,02
0366980,01,11,052000,1,26,01
0367249,47,11,080000,1,45,01
0367249,47,11,018400,2,45,02
0367306,47,06,000000,1,68,01
0367534,47,09,048000,1,52,01
0367534,47,09,011800,2,44,02
0367534,47,07,000000,2,17,03
0367534,47,05,000000,1,15,03
0367534,47,05,000000,2,15,03
0367534,47,04,,1,14,03
0367534,47,03,,1,12,03
0367745,47,10,061000,1,55,01
0367745,47,13,069000,2,53,02
0367745,47,03,,1,13,03
0367985,01,09,007800,1,33,23
0368294,32,03,000000,1,61,01
0368294,32,04,000000,2,56,02
0368294,32,11,000000,1,27,03
0368294,32,05,000000,1,15,04
0368745,47,13,070000,1,59,01
0368745,47,13,079000,2,55,02
0368896,47,12,045000,1,38,01
0368896,47,12,000000,2,34,02
0368896,47,02,,2,10,03
0368896,47,02,,1,09,03
0368896,47,01,,1,06,03
0368896,47,01,,2,03,03
0368896,47,00,,1,01,03
0369000,47,11,000000,1,53,01
0369000,47,10,038000,2,48,02
0369903,47,11,323000,1,37,01
0370384,47,11,000400,1,60,01
0370384,47,11,030000,2,58,02
0370449,47,11,085000,1,48,01
0370449,47,09,014200,2,47,02
0370811,47,09,099000,1,53,23
0370947,47,16,000000,1,76,01
0370947,47,13,000000,2,46,02
0371057,47,13,049000,1,54,01
0371057,47,10,018000,2,53,02
0371396,47,13,040300,1,44,01
0371396,47,10,026700,2,38,19
0371396,47,04,,2,13,21
0372045,47,09,037000,1,49,01
0372045,47,09,017000,2,44,02
0372045,47,06,000000,1,17,03
0372208,47,09,007500,1,51,01
0372386,47,09,030000,1,27,23
0372870,47,11,075000,1,55,01
0372870,47,10,042800,2,48,02
0373000,47,10,000000,1,53,01
0373000,47,10,024000,2,50,02
0373144,47,09,000000,2,80,01
0373282,32,11,015700,2,36,01
0373282,32,05,,1,14,03
0373282,32,03,,1,11,03
0373282,32,01,,1,03,03
0373758,32,11,006000,1,37,01
0373758,32,10,038000,2,37,02
0373758,32,09,003000,2,17,03
0373758,32,05,000000,2,15,03
0373758,32,02,,1,08,03
0373758,47,09,014000,1,21,17
0374983,32,14,045000,2,57,01
0375324,47,11,045000,1,33,01
0375324,01,07,000000,2,21,02
0375324,48,00,,1,00,03
0375878,47,11,000000,1,43,01
0375878,47,12,009300,2,44,02
0376019,47,09,017000,2,24,01
0376019,47,02,,1,08,03
0376019,47,01,,1,05,03
0376439,47,09,030000,1,46,01
0377477,47,14,048000,1,57,01
0377477,47,13,010000,2,52,02
0377704,47,10,012000,1,40,01
0377977,32,06,000000,1,49,01
0377977,32,09,042000,2,39,02
0377977,32,09,002400,2,24,03
0377977,32,07,000000,1,18,03
0377977,32,04,000000,1,15,03
0377977,32,02,,2,08,03
0377977,32,02,,1,08,03
0377977,32,02,,1,05,03
0377977,32,07,010000,1,28,04
0377977,32,04,,1,10,08
0378070,47,06,000000,2,28,22
0378538,47,13,013700,1,67,01
0378538,47,13,012000,2,61,02
0378589,47,08,054000,1,31,01
0378589,47,11,024800,2,31,02
0378771,47,09,000000,1,34,01
0378771,47,10,000000,2,36,02
0378771,47,02,,1,11,03
0378771,47,02,,1,07,03
0379809,47,13,000000,1,73,01
0379809,47,11,004500,2,65,02
0380501,47,14,010000,1,24,01
0380501,47,13,012400,2,25,02
0380501,47,00,,2,00,03
0380784,47,11,047000,1,22,01
0380887,47,14,000000,1,70,01
0380887,47,09,000000,2,24,03
0381479,47,13,049000,1,38,01
0381479,47,11,065000,2,42,02
0381479,47,02,,2,06,03
0381502,32,09,013300,1,36,23
0381704,15,09,000000,1,21,23
0382516,32,09,016000,2,43,01
0382516,32,07,006000,1,44,19
0382537,47,12,035000,1,35,01
0382537,47,09,000000,2,35,02
0382537,47,01,,2,08,03
0382537,47,01,,2,05,03
0382537,47,01,,1,04,03
0383179,32,10,013800,2,24,01
0383179,32,01,,2,03,03
0383810,47,09,000000,1,39,01
0383810,47,09,000000,2,43,02
0383810,47,02,,2,10,03
0383860,47,16,060000,1,47,01
0383860,47,14,045000,2,44,02
0383860,47,02,,2,08,03
0384125,47,09,022000,2,30,01
0384125,47,10,032000,1,44,02
0385408,47,05,000000,2,68,01
0385408,47,04,000000,1,71,02
0385408,47,09,023000,2,47,03
0385408,47,09,000000,1,46,03
0385408,47,11,044000,2,41,03
0385408,47,10,030500,2,24,08
0386051,47,11,050000,1,61,01
0386051,47,13,020000,2,51,02
0386051,47,09,006100,1,19,03
0388476,47,07,000000,2,52,01
0388476,47,09,107000,1,59,02
0388476,47,06,000510,1,18,13
0389536,47,09,023100,1,25,01
0389536,47,10,033700,2,24,02
0389536,47,01,,2,03,03
0390796,47,09,011200,1,36,23
0391324,47,09,021100,1,59,01
0391601,47,07,000000,2,58,01
0391601,47,11,002800,1,63,21
