serial_no,race,education,income,gender,age,relationship
0600347,47,15,000000,1,37,02
0600383,47,08,043800,1,41,01
0600383,47,09,008600,2,43,02
0600383,47,07,001000,1,17,03
0600383,47,04,,1,13,03
0600403,47,10,040000,1,36,01
0600403,47,10,000000,2,32,02
0600403,47,04,,2,14,03
0600403,47,03,,2,12,03
0600403,47,02,,2,09,03
0600403,47,02,,2,06,03
0600424,47,10,012000,2,41,01
0600424,47,06,000000,1,16,03
0600434,47,09,001000,2,31,01
0600434,47,04,,2,12,03
0600434,47,02,,1,11,03
0600434,47,02,,1,10,03
0600434,47,02,,1,09,03
0600481,47,09,009600,1,59,01
0600481,47,12,000000,2,59,02
0600489,47,09,000000,2,69,01
0600489,47,04,000000,2,77,06
0600520,47,06,028000,2,70,01
0600522,47,08,000000,1,63,01
0600522,47,06,000000,2,63,02
0600550,47,10,002500,1,25,22
0600580,37,14,012100,2,36,01
0600586,47,12,026000,1,32,01
0600586,47,07,027000,1,41,18
0600586,47,09,023000,1,39,18
0600599,47,09,000000,1,20,22
0600613,47,09,070000,1,59,01
0600634,47,11,021600,1,25,01
0600634,47,11,019000,2,23,02
0600635,47,09,013000,2,43,01
0600659,47,16,317000,1,55,01
0600659,47,15,000000,2,53,02
0600659,47,05,000000,1,15,03
0600720,47,05,029100,1,38,01
0600720,47,09,020900,2,42,02
0600720,47,05,000000,2,15,03
0600720,47,02,,1,12,03
0600734,47,07,005100,1,17,01
0600734,68,00,,1,01,05
0600734,68,08,031200,2,19,19
0600738,47,11,040000,1,32,01
0600738,47,11,015000,2,33,02
0600748,47,12,024000,2,49,01
0600769,47,09,012600,2,64,01
0600794,47,09,028000,1,56,01
0600833,47,09,000000,1,60,01
0600856,47,09,034000,1,58,01
0600856,47,09,006700,2,55,02
0600883,47,13,000000,2,89,01
0600892,47,12,030200,1,34,01
0600892,47,09,013800,2,34,02
0600892,47,00,,1,00,03
0600894,47,12,054000,1,30,01
0600894,47,12,025000,2,35,02
0600894,47,00,,1,00,03
0600901,47,09,000000,1,53,01
0600901,47,09,000000,2,49,02
0600901,47,02,,2,09,08
0600901,47,01,,2,03,08
0600905,37,14,023800,1,38,01
0600905,37,13,035800,2,37,02
0600905,37,02,,1,08,03
0600905,37,01,,2,03,03
0600924,47,09,014000,1,27,01
0600924,47,11,011000,2,22,19
0600983,47,13,317000,1,46,01
0600983,47,14,000000,2,47,02
0601001,47,11,001500,2,19,23
0601030,47,11,030000,1,40,01
0601030,47,11,010000,2,42,02
0601030,47,02,,1,10,03
0601107,47,13,000000,2,53,22
0601113,66,13,160000,1,42,01
0601113,47,15,000000,2,45,02
0601113,66,03,,2,12,03
0601113,66,02,,2,10,03
0601113,66,02,,1,10,03
0601113,66,02,,1,08,03
0601113,66,02,,2,08,03
0601113,66,02,,1,07,03
0601113,66,01,,2,06,03
0601152,47,16,050000,1,57,01
0601154,47,14,058000,1,48,01
0601154,47,14,006000,2,47,02
0601154,47,06,000000,2,17,03
0601154,47,06,002700,1,17,03
0601154,47,03,,1,13,03
0601154,47,03,,1,11,03
0601172,37,09,024000,2,41,01
0601217,37,11,000000,2,67,01
0601239,47,09,000170,2,72,01
0601338,66,09,040000,1,27,01
0601338,47,09,006000,2,29,02
0601338,66,02,,1,10,03
0601338,66,01,,2,03,04
0601391,47,11,033600,2,56,01
0601395,37,07,000000,2,69,22
0601438,47,04,000000,2,89,22
0601459,47,09,000000,1,72,01
0601490,47,09,042000,1,62,01
0601490,47,09,000000,2,63,02
0601490,47,09,000000,1,18,04
0601494,47,10,062000,1,42,01
0601500,47,11,000000,1,60,01
0601500,47,09,000000,2,50,02
0601500,47,11,016000,1,27,03
0601500,47,09,001500,2,19,03
0601500,47,07,001500,2,18,03
0601503,47,13,039200,1,41,01
0601503,47,09,019800,2,30,02
0601551,47,11,000000,2,85,01
0601552,47,14,120000,1,52,01
0601552,47,13,027000,2,53,02
0601577,47,11,032000,2,40,01
0601577,47,09,019000,1,42,19
0601586,47,13,022500,2,35,01
0601586,68,03,,1,12,03
0601599,47,09,022000,1,27,01
0601599,66,09,000000,2,19,19
0601623,47,10,000000,1,56,01
0601623,47,11,000000,2,60,02
0601637,47,09,025000,1,42,01
0601637,47,09,010000,2,42,19
0601637,47,02,,2,10,21
0601666,47,10,054000,1,53,01
0601666,12,12,065000,2,54,02
0601666,57,12,015900,2,25,03
0601670,47,13,027600,2,52,01
0601670,47,15,005200,1,54,02
0601670,47,13,048800,2,24,03
0601686,47,13,032000,1,39,01
0601692,37,06,003000,2,34,01
0601692,37,05,000300,1,17,03
0601692,37,05,003000,2,16,03
0601692,37,04,000000,2,15,03
0601692,37,04,,1,13,03
0601692,37,02,,2,08,03
0601721,47,12,000000,1,58,01
0601721,47,11,000000,2,64,02
0601758,47,13,050000,2,36,01
0601758,47,13,035000,1,31,02
0601758,47,06,004000,1,16,03
0601764,47,16,057000,1,48,01
0601764,28,15,013000,2,40,02
0601800,47,13,068000,1,52,01
0601800,47,09,002400,2,48,02
0601800,47,07,002000,2,18,03
0601803,47,10,023100,2,53,01
0601803,47,04,,1,14,03
0601803,47,04,,1,14,03
0601809,47,11,000000,1,78,01
0601828,47,12,039000,1,50,01
0601828,47,09,031000,2,49,02
0601828,47,06,001500,2,17,03
0601857,47,11,060000,1,48,01
0601857,47,11,000000,2,47,02
0601857,47,10,013000,2,21,03
0601857,47,01,,1,04,08
0601869,47,11,050000,1,40,01
0601869,47,04,000000,1,15,03
0601869,47,09,035000,2,41,19
0601869,47,09,016000,1,19,21
0601883,47,09,011000,2,28,01
0601883,47,06,004000,1,21,06
0601883,47,06,000000,2,44,07
0601895,47,11,005500,2,21,23
0601898,37,09,044000,1,44,01
0601898,37,12,012000,2,44,02
0601898,37,11,014500,1,20,03
0601898,37,07,002000,1,19,03
0601902,47,08,017000,1,37,01
0601902,47,07,026000,2,54,02
0601912,47,09,000000,1,80,01
0601912,47,09,002400,2,67,02
0601935,47,14,317000,1,47,01
0601935,47,13,000000,2,46,02
0601935,47,05,000000,1,15,03
0601950,47,09,011000,2,53,01
0601955,47,11,004000,2,20,23
0602003,47,13,067000,1,66,01
0602003,47,11,006700,1,28,03
0602008,47,09,000000,2,48,01
0602008,47,09,000000,1,65,02
0602036,47,09,000000,1,74,01
0602036,47,09,000430,2,62,02
0602071,47,09,002500,2,20,23
0602118,47,11,028700,1,42,01
0602118,47,13,006200,2,31,02
0602118,47,01,,1,07,03
0602118,47,01,,2,05,03
0602118,47,00,,1,01,03
0602134,47,09,000000,1,78,01
0602163,47,09,019800,1,32,01
0602163,47,02,,2,06,03
0602163,47,03,,2,12,05
0602163,47,09,000000,2,31,19
0602191,47,09,028000,1,49,01
0602191,47,11,030000,2,46,02
0602191,47,09,000000,1,20,03
0602191,47,04,,1,14,03
0602269,47,08,000000,1,72,01
0602269,47,09,000000,2,69,02
0602314,47,09,000140,1,65,01
0602341,47,11,000000,1,63,01
0602341,47,15,000000,2,64,02
0602342,37,09,070000,1,48,01
0602342,37,10,007900,2,39,02
0602342,37,08,009000,1,19,05
0602344,47,09,040000,1,48,01
0602344,47,09,014000,2,46,02
0602344,47,04,,1,14,03
0602355,47,10,020000,2,32,01
0602355,47,03,,2,12,03
0602355,47,01,,2,06,03
0602371,47,09,000000,1,80,01
0602379,47,07,000000,2,76,01
0602434,47,09,040000,1,32,01
0602434,47,09,000720,2,28,02
0602434,47,01,,1,03,03
0602434,47,02,,2,08,05
0602434,47,06,000000,2,16,13
0602438,47,05,010500,2,41,01
0602438,47,09,000000,1,20,03
0602438,47,05,000000,1,16,03
0602441,47,09,028000,1,30,01
0602441,47,13,022000,2,31,02
0602441,47,01,,1,03,03
0602441,47,00,,2,00,03
0602467,47,12,040000,2,44,01
0602469,47,11,000000,1,71,01
0602469,47,09,000000,2,76,02
0602492,47,07,000000,1,44,01
0602492,47,10,002000,2,41,02
0602492,47,09,003000,2,19,03
0602515,47,09,040000,1,45,01
0602515,47,09,033100,2,43,02
0602515,47,11,009200,1,21,03
0602515,47,06,005800,1,17,03
0602562,47,09,027000,1,28,01
0602562,47,01,,1,04,03
0602562,47,00,,1,00,03
0602562,47,02,,2,08,05
0602562,48,11,017000,2,24,19
0602613,47,13,000680,2,38,01
0602613,47,01,036000,1,39,02
0602613,47,02,,1,09,03
0602613,47,01,,1,05,03
0602613,47,01,,2,05,03
0602631,47,09,000000,1,73,01
0602631,47,10,009500,2,70,02
0602660,47,14,317000,1,51,01
0602660,47,13,000000,2,50,02
0602660,47,05,000000,1,15,03
0602679,47,11,038000,2,41,01
0602679,47,04,000000,1,15,03
0602679,47,04,,2,13,03
0602679,47,03,,2,11,03
0602679,47,02,,1,08,03
0602695,47,08,031400,1,50,01
0602695,47,10,031000,2,49,02
0602695,47,07,010000,1,27,03
0602697,47,09,060000,1,60,01
0602697,47,12,016000,2,55,02
0602758,47,06,000000,1,68,01
0602758,47,06,000000,2,63,02
0602758,47,09,006000,1,42,03
0602776,47,09,030000,1,38,01
0602776,47,10,020000,2,43,02
0602792,47,09,000000,2,78,22
0602807,47,11,042000,1,54,01
0602807,47,09,012600,2,55,02
0602809,47,10,039200,1,48,01
0602809,47,11,023000,2,45,21
0602893,47,06,000000,1,24,01
0602893,47,10,012000,2,22,02
0602922,47,09,010200,1,52,01
0602922,47,11,000000,2,32,18
0602931,47,09,000000,1,36,22
0602943,47,09,038500,2,42,01
0602943,47,12,023800,1,50,02
0602943,47,06,000450,2,17,03
0602949,37,09,000000,1,43,22
0602956,47,09,039500,2,38,01
0602956,47,05,000000,2,15,03
0602977,47,11,045800,1,43,01
0602982,47,09,000000,1,68,01
0602982,47,04,010500,2,67,02
0603029,47,10,004300,1,67,01
0603029,47,09,000000,2,69,02
0603031,47,13,012000,1,29,01
0603060,47,10,010900,2,57,01
0603070,47,13,030500,2,32,01
0603070,47,11,023000,1,31,02
0603088,47,13,040000,1,31,01
0603088,47,10,000000,2,34,02
0603088,47,02,,2,10,03
0603088,47,02,,1,08,03
0603088,47,01,,1,03,03
0603095,47,13,106000,1,38,01
0603095,47,13,000000,2,35,02
0603095,47,02,,1,07,03
0603095,47,00,,1,01,03
0603095,47,00,,1,01,03
0603101,37,09,010000,1,43,01
0603101,47,09,000000,2,33,02
0603101,37,05,000000,1,16,03
0603101,37,04,,1,14,03
0603101,37,02,,1,10,03
0603101,37,02,,2,08,03
0603148,47,04,000000,1,80,01
0603148,47,04,000000,2,76,02
0603148,47,09,023000,1,46,03
0603172,47,11,005000,2,21,01
0603172,47,01,,1,03,03
0603172,47,00,,2,01,03
0603172,47,07,020000,1,22,19
0603197,47,09,000000,2,38,01
0603197,47,04,011200,1,39,19
0603297,47,09,050000,1,53,01
0603297,47,09,017800,2,51,02
0603299,47,13,050000,1,40,01
0603299,47,11,001000,2,41,02
0603299,47,05,000000,2,15,03
0603299,47,03,,1,11,03
0603305,47,11,050000,1,42,01
0603305,47,09,012000,2,41,02
0603305,47,03,,2,13,03
0603305,47,02,,2,06,03
0603331,47,10,087000,1,50,01
0603331,47,13,050000,2,48,02
0603331,47,11,017400,2,22,03
0603331,47,11,008200,2,20,03
0603332,47,11,317000,1,39,01
0603337,47,09,007000,1,64,01
0603337,47,08,000000,2,57,02
0603337,47,09,000000,2,34,03
0603405,47,11,057000,1,36,01
0603405,47,03,,1,11,03
0603405,47,01,,1,03,03
0603413,47,09,019000,2,33,01
0603413,47,09,036000,1,37,02
0603413,47,05,000000,2,15,03
0603413,47,04,,1,14,03
0603413,47,02,,1,10,03
0603441,47,04,007100,1,65,01
0603441,47,04,013100,2,61,02
0603458,37,09,010300,2,23,01
0603458,37,01,,2,04,03
0603486,47,11,020000,1,51,01
0603486,47,10,010000,2,47,02
0603486,47,07,000000,2,18,03
0603486,47,05,000000,1,16,03
0603486,47,05,000000,2,15,05
0603504,47,08,020800,1,31,01
0603504,47,09,001500,2,30,02
0603504,47,02,,2,11,03
0603504,47,02,,1,09,03
0603506,37,11,017300,2,42,01
0603521,47,14,046000,1,59,01
0603521,47,09,014000,2,53,02
0603521,47,09,020000,1,21,05
0603563,47,14,018500,1,65,01
0603563,47,09,000000,2,67,02
0603563,47,09,010900,1,34,17
0603616,47,13,075000,2,84,01
0603616,47,09,031000,1,37,08
0603616,47,11,000000,1,26,21
0603644,47,04,000000,2,64,01
0603644,47,13,000000,2,48,21
0603644,47,10,000000,2,39,21
0603659,47,13,025000,2,27,01
0603659,47,09,020000,1,41,19
0603681,47,13,063000,1,57,01
0603681,47,12,045000,2,56,02
0603765,47,11,064000,1,57,01
0603765,47,13,000000,2,53,02
0603765,47,13,003700,1,22,03
0603765,47,10,000000,1,19,03
0603765,47,05,000000,2,16,03
0603765,47,03,,2,12,03
0603765,47,13,035000,1,34,10
0603771,47,09,016300,2,71,01
0603800,47,12,040000,1,29,01
0603800,47,09,020000,2,28,02
0603814,47,13,055000,1,38,01
0603840,47,14,317000,1,65,01
0603840,47,09,000000,2,67,02
0603841,11,09,012500,2,20,01
0603841,56,00,,2,01,03
0603895,47,09,000000,2,28,01
0603895,47,01,,1,04,03
0603895,47,00,,2,00,03
0603923,37,13,000000,2,44,01
0603923,37,04,000000,1,16,03
0603960,37,09,040000,1,38,01
0603960,37,13,000000,2,34,02
0603960,37,02,,1,07,03
0603960,37,02,,2,05,03
0603966,47,09,025000,1,45,01
0603966,47,09,000000,1,28,18
0603988,47,07,000000,1,76,01
0603988,47,07,000000,2,77,02
0603988,47,06,023200,1,50,03
0603996,47,14,042700,2,48,01
0604062,47,09,055000,1,34,01
0604062,47,09,000000,2,32,02
0604062,47,02,,2,10,03
0604062,47,02,,1,08,03
0604068,37,09,010000,1,28,01
0604068,37,06,006700,2,23,02
0604068,37,01,,1,07,03
0604068,37,01,,1,05,03
0604068,37,01,,2,03,03
0604090,01,09,000000,2,53,01
0604090,01,02,,2,09,08
0604099,47,14,026500,2,57,23
0604105,47,09,021100,2,52,01
0604106,47,07,012000,1,23,01
0604106,47,08,002800,2,19,02
0604106,47,00,,1,00,03
0604142,47,06,000000,2,80,01
0604144,47,09,045000,1,58,01
0604144,47,09,031600,2,47,02
0604168,47,09,000000,2,59,01
0604222,47,13,034500,2,43,01
0604239,47,13,035000,1,56,01
0604239,47,11,035000,2,52,02
0604239,47,09,007000,2,28,03
0604239,47,09,020000,2,20,03
0604239,47,00,,2,00,08
0604241,47,06,004800,1,66,01
0604241,47,05,000000,2,62,02
0604241,47,09,000000,1,33,03
0604242,47,09,008000,1,35,01
0604276,47,09,000000,1,74,01
0604276,47,09,000000,2,69,02
0604308,47,13,032000,1,26,01
0604308,47,13,034900,2,26,02
0604344,47,04,000000,1,69,01
0604368,47,09,019500,1,25,01
0604368,47,05,000000,2,22,02
0604385,47,11,005000,1,21,01
0604385,47,11,013500,1,21,18
0604385,47,11,002500,1,21,18
0604385,47,11,014700,2,21,18
0604403,47,09,024000,1,21,01
0604403,47,09,000000,2,22,02
0604403,47,01,,1,04,03
0604423,37,01,008600,1,40,23
0604431,47,13,058000,1,65,01
0604431,47,14,013700,2,64,02
0604431,47,11,000000,2,24,03
0604431,47,05,000000,2,89,07
0604431,47,02,,1,07,08
0604431,47,02,,2,04,08
0604433,47,06,022000,1,23,01
0604433,47,09,009200,2,21,02
0604433,47,00,,1,01,03
0604472,47,10,000000,1,71,01
0604472,47,09,000000,2,56,02
0604472,47,13,051000,1,35,04
0604473,47,09,057000,1,42,01
0604473,47,10,018000,2,27,02
0604473,47,02,,1,04,03
0604473,47,00,,1,00,03
0604507,47,02,000000,1,85,01
0604555,47,10,039000,1,41,01
0604555,47,10,010000,2,39,02
0604555,47,07,002000,1,17,03
0604555,47,03,,2,13,03
0604557,47,12,019000,2,93,01
0604566,47,14,050000,1,54,01
0604582,47,06,073000,1,62,01
0604582,47,09,003800,2,60,02
0604596,47,11,022000,2,29,01
0604596,47,09,040000,1,29,02
0604596,47,00,,2,00,03
0604665,47,09,034900,1,37,01
0604665,47,09,021900,2,38,02
0604688,47,09,050000,1,45,01
0604690,47,09,054000,1,50,01
0604690,15,13,007700,2,46,02
0604690,47,09,005200,2,18,03
0604697,47,04,000000,1,70,01
0604697,47,09,000000,2,78,02
0604705,47,10,021800,2,24,01
0604705,47,10,045000,1,49,07
0604705,47,09,016000,2,47,19
0604734,47,11,040100,1,49,01
0604734,47,09,000000,2,42,02
0604762,47,09,000000,2,85,01
0604796,20,09,000680,2,20,23
0604806,47,11,011800,1,51,01
0604813,47,11,040000,1,42,01
0604813,47,09,000000,2,37,02
0604813,47,04,,1,14,03
0604813,47,03,,2,12,03
0604827,47,09,075000,1,43,01
0604827,47,09,000000,2,41,02
0604827,47,04,,1,14,03
0604827,47,05,000860,1,16,05
0604827,47,04,,1,14,05
0604827,47,02,,1,10,05
0604864,47,03,000000,1,52,01
0604864,47,05,015000,2,50,02
0604864,47,04,,2,14,03
0604864,47,02,,1,12,03
0604884,47,08,000000,1,32,01
0604917,37,11,010000,2,23,01
0604917,47,13,012000,1,29,19
0604921,47,09,000000,2,64,01
0604943,47,07,000000,1,76,01
0604945,47,09,000000,1,68,01
0604945,47,09,013800,2,56,02
0604947,47,11,000000,1,84,01
0604949,47,13,040000,1,48,01
0604962,47,06,000000,2,80,01
0604978,47,04,001000,2,50,01
0604978,47,05,000000,1,15,03
0604978,47,09,000000,1,37,19
0604982,47,09,000000,2,58,01
0604993,20,14,014000,1,37,01
0604993,20,12,000000,2,36,02
0604993,20,01,,1,10,03
0605001,47,09,000000,1,78,01
0605002,47,11,071000,1,54,01
0605002,47,14,006000,2,52,02
0605012,47,11,020000,2,32,01
0605012,47,01,,1,06,03
0605019,37,09,012000,2,37,01
0605019,37,02,,2,08,03
0605030,47,09,036000,1,60,01
0605030,47,11,025000,2,57,02
0605055,47,10,052000,1,59,01
0605055,47,11,010200,2,51,02
0605062,47,11,037800,1,34,01
0605062,15,11,012000,2,37,02
0605062,47,00,,2,02,03
0605062,47,00,,1,01,03
0605063,37,12,000000,2,75,01
0605111,47,12,093000,1,50,01
0605111,47,14,000000,2,46,02
0605113,37,09,020000,2,53,01
0605113,37,07,030100,1,53,02
0605133,47,09,047000,1,61,01
0605133,47,09,044000,2,62,02
0605152,47,13,150000,1,55,01
0605152,47,11,000000,2,60,02
0605152,47,07,000500,1,18,03
0605156,47,09,000000,1,69,01
0605156,47,09,000000,2,68,02
0605166,37,13,040000,2,49,01
0605242,47,13,108000,1,59,01
0605242,47,11,029000,2,53,02
0605253,01,03,000000,1,67,01
0605253,01,03,000000,2,61,02
0605253,01,07,001200,1,18,03
0605279,47,11,030100,2,57,01
0605279,47,01,000000,2,67,15
0605294,47,14,060000,1,43,01
0605294,47,14,047000,2,44,02
0605294,47,06,000000,1,17,03
0605306,37,07,000000,2,62,01
0605306,37,09,028000,1,45,03
0605306,37,09,000000,1,43,03
0605306,37,09,024100,1,22,08
0605306,37,08,004600,2,18,08
0605306,37,02,,1,11,08
0605317,47,10,000000,1,61,01
0605317,47,09,006700,2,61,02
0605317,47,12,023100,2,28,03
0605317,47,02,,2,10,08
0605317,47,12,015400,1,28,21
0605326,47,09,035200,1,51,01
0605326,47,09,015000,2,52,02
0605329,47,11,009000,1,21,01
0605338,47,06,009100,2,43,01
0605338,47,12,015000,1,23,03
0605338,47,07,008500,1,22,03
0605338,47,09,021000,1,18,03
0605354,47,12,032700,1,47,01
0605354,47,13,023300,2,48,02
0605381,47,14,123000,1,57,01
0605381,47,09,000000,2,53,02
0605384,47,03,000000,1,82,22
0605420,37,08,000000,1,44,01
0605420,37,04,,2,14,13
0605420,37,09,000000,2,46,18
0605455,47,09,000000,1,71,01
0605455,47,09,000000,2,78,02
0605474,37,09,000000,2,44,01
0605487,47,09,030000,1,33,01
0605585,37,13,000000,1,63,01
0605589,47,10,025600,1,37,01
0605589,47,11,014600,2,35,02
0605589,47,04,,2,14,04
0605589,47,04,,2,14,04
0605589,47,04,,2,12,04
0605636,47,09,004600,2,71,01
0605664,47,09,040000,1,36,01
0605664,47,09,017500,2,31,02
0605664,47,01,,1,06,03
0605668,47,11,034600,2,32,01
0605668,47,07,000000,1,38,02
0605668,47,02,,2,07,03
0605673,47,09,013000,1,26,01
0605673,47,13,000000,2,25,02
0605673,47,01,,2,03,03
0605673,47,00,,1,01,03
0605673,47,01,,2,07,05
0605690,37,09,030000,1,28,01
0605690,68,02,,2,06,03
0605690,68,01,,2,04,03
0605690,47,08,026000,2,26,19
0605709,47,10,005500,2,18,23
0605741,47,11,055000,2,27,01
0605741,47,11,035000,1,24,02
0605788,47,09,015000,1,21,01
0605788,47,09,033000,1,21,18
0605788,47,09,015000,1,21,18
0605798,47,13,060000,1,53,01
0605798,47,05,000000,2,56,02
0605815,47,14,008400,1,64,01
0605815,47,13,000000,2,61,02
0605815,47,14,006000,1,32,03
0605822,47,09,049300,1,26,01
0605822,47,09,000000,2,26,02
0605822,47,01,,2,05,03
0605822,47,00,,1,01,03
0605858,47,09,035000,2,55,01
0605858,47,09,026000,1,56,02
0605881,01,09,000000,2,47,01
0605882,47,11,000000,2,19,23
0605910,47,06,000000,1,40,01
0605910,47,06,000000,1,19,03
0605910,47,04,,1,14,03
0605910,47,09,002000,2,40,19
0605919,47,11,050000,1,48,01
0605919,47,10,011400,2,41,02
0605940,37,05,000000,2,50,01
0605940,37,06,000000,1,29,03
0605940,37,04,,1,13,03
0605940,37,02,,2,04,08
0605940,37,00,,1,01,08
0605978,47,09,003300,1,69,01
0605978,47,09,000190,2,67,02
0605982,47,09,014000,2,46,01
0605985,47,04,000000,2,81,22
0605993,47,09,037700,1,50,01
0605993,47,13,033600,2,45,02
0605993,47,07,008800,1,18,03
0606005,47,10,025000,1,42,01
0606020,47,05,000000,1,82,01
0606083,47,14,010000,1,40,01
0606083,47,09,000000,2,34,02
0606083,47,02,,2,08,03
0606083,47,00,,1,02,03
0606096,47,05,000000,1,34,22
0606119,47,09,003000,2,64,01
0606126,37,11,023000,2,49,01
0606165,47,13,033000,2,40,01
0606259,47,11,000000,2,85,22
0606278,47,13,020700,2,36,01
0606278,47,13,032700,1,37,02
0606306,47,10,000000,2,70,01
0606308,47,09,032000,2,33,01
0606308,47,00,,1,00,03
0606309,47,09,000000,1,66,01
0606309,47,09,000600,2,71,02
0606394,47,12,057000,1,41,01
0606394,47,14,102000,2,41,02
0606398,37,11,029000,1,40,01
0606398,37,03,,2,12,03
0606398,37,02,,1,11,03
0606405,37,03,000000,2,82,22
0606417,47,15,000000,1,41,01
0606417,47,13,028000,2,41,02
0606417,47,04,,1,14,03
0606417,47,02,,1,11,03
0606428,47,14,000000,2,71,01
0606456,47,08,000000,2,85,22
0606465,47,09,038000,1,41,01
0606465,47,04,000000,2,39,02
0606465,47,04,005000,2,18,03
0606465,47,04,000000,2,17,03
0606465,47,04,000000,1,15,03
0606465,47,03,,1,12,03
0606465,47,01,,1,06,03
0606465,47,01,,2,04,03
0606465,47,01,,1,03,03
0606468,47,09,033000,1,53,01
0606468,47,09,014800,2,58,02
0606468,47,09,019000,1,22,03
0606468,47,07,002400,2,19,21
0606481,47,09,040100,1,29,01
0606481,47,01,,1,03,03
0606481,47,11,018300,2,24,19
0606501,37,08,015000,1,32,01
0606501,37,07,010000,2,27,02
0606539,47,09,000000,2,77,01
0606561,47,09,012000,1,24,01
0606595,47,11,010000,2,24,01
0606595,47,00,,1,02,03
0606595,47,00,,1,01,03
0606595,47,09,010000,1,20,16
0606595,47,09,017000,1,22,18
0606595,47,09,010000,1,21,18
0606668,47,12,044100,1,43,01
0606668,47,11,015700,2,43,02
0606668,47,03,,1,11,03
0606676,47,09,000000,1,82,01
0606676,47,06,000000,2,76,02
0606684,47,09,049000,1,58,01
0606684,47,07,000000,2,55,02
0606684,47,09,018700,2,29,03
0606684,47,09,019000,1,23,03
0606710,47,13,008000,2,24,01
0606710,47,13,015000,1,27,18
0606710,47,11,012000,2,22,18
0606710,47,11,003000,2,22,18
0606740,47,09,015000,1,20,01
0606741,47,09,009800,2,55,01
0606741,47,09,042000,1,32,03
0606763,37,09,000700,2,47,01
0606776,47,15,036400,1,44,01
0606776,47,13,000000,2,38,02
0606776,47,02,,1,09,03
0606776,47,02,,2,08,03
0606776,47,02,,1,06,03
0606777,37,09,004100,1,37,01
0606788,47,11,021400,2,44,01
0606788,47,06,000000,1,18,03
0606810,47,14,028600,1,61,01
0606810,47,13,005800,2,63,02
0606812,47,13,064000,1,32,01
0606881,47,16,000000,1,76,01
0606881,47,13,000000,2,71,02
0606884,37,01,016000,2,46,01
0606884,37,06,029000,1,28,03
0606884,37,02,,2,07,08
0606884,37,01,,2,03,08
0606884,37,00,,1,01,08
0606902,37,12,045000,1,53,01
0606902,37,10,000000,2,52,02
0606902,37,11,010000,1,32,03
0606902,37,09,001000,1,32,03
0606906,47,14,031000,2,45,01
0606917,47,01,020000,2,43,22
0606951,47,14,010000,1,39,01
0606951,47,13,025000,2,35,02
0606951,47,01,,2,05,03
0606951,47,00,,1,02,03
0606965,47,10,029000,2,40,01
0606965,47,04,000000,1,15,03
0606965,01,09,000000,1,41,21
0606973,47,06,017400,1,62,01
0606973,47,13,000000,2,60,02
0606975,47,09,020000,1,30,01
0606975,47,01,,1,03,03
0606982,47,09,050000,1,45,01
0606982,47,09,023000,2,41,02
0606982,47,09,015000,1,23,03
0606982,47,05,000000,2,16,03
0607028,47,04,000000,1,74,01
0607028,47,03,000000,2,67,02
0607033,37,09,052000,1,56,01
0607033,37,09,000000,2,44,02
0607033,37,09,000000,2,19,03
0607033,37,07,000000,1,17,03
0607033,37,04,000000,1,15,03
0607033,37,00,,1,01,08
0607034,47,07,017000,1,37,01
0607034,47,10,000000,2,32,02
0607034,47,02,,1,11,03
0607034,47,02,,2,08,03
0607060,47,16,065000,2,47,01
0607060,47,16,067000,1,50,02
0607060,47,07,001700,1,16,03
0607060,47,02,,2,09,03
0607061,47,14,157000,1,53,01
0607061,47,13,027900,2,53,02
0607083,37,13,123000,1,33,01
0607083,47,12,000000,2,35,02
0607083,71,02,,2,09,03
0607083,70,02,,2,07,03
0607083,71,02,,1,05,03
0607099,47,09,000000,2,78,01
0607121,47,09,026000,1,29,01
0607121,47,09,010400,2,27,02
0607121,47,00,,1,01,03
0607157,47,05,000000,1,75,01
0607157,47,05,000000,2,69,02
0607197,47,09,045000,1,35,01
0607197,47,11,026000,2,35,02
0607197,47,01,,2,04,03
0607197,47,04,,2,13,05
0607197,47,03,,2,11,05
0607208,47,13,056000,2,35,01
0607208,47,02,,1,11,03
0607208,47,01,,2,09,03
0607208,47,01,,2,04,03
0607208,47,01,,1,03,03
0607253,47,09,000000,2,79,22
0607265,47,09,031000,1,40,01
0607265,47,09,014800,2,46,02
0607272,47,09,023200,1,52,01
0607272,47,13,007700,2,52,02
0607273,47,07,000000,1,53,01
0607273,47,09,000000,1,43,17
0607281,47,11,024500,1,46,01
0607305,47,11,041000,1,38,01
0607314,47,12,053000,2,39,01
0607314,47,12,045600,1,35,02
0607314,47,05,000000,1,15,03
0607329,47,09,000000,2,57,01
0607333,47,05,017300,1,34,01
0607336,47,05,000000,2,82,01
0607350,37,10,000000,2,60,01
0607361,47,14,050000,1,34,01
0607361,47,13,030000,2,30,02
0607363,47,11,025300,2,49,01
0607363,47,10,002000,1,18,03
0607365,47,09,000000,1,68,01
0607365,47,09,000000,2,70,02
0607378,37,07,000000,2,66,01
0607400,47,09,000000,2,78,01
0607400,47,09,024600,1,48,03
0607431,47,06,000000,1,83,01
0607431,47,12,000000,2,76,02
0607453,47,09,055000,1,38,01
0607453,47,09,000000,2,40,02
0607453,47,03,,1,13,03
0607453,47,02,,1,09,03
0607472,47,09,017500,2,34,01
0607478,47,09,034800,2,56,01
0607498,47,09,000000,1,49,01
0607498,47,11,024300,2,46,02
