serial_no,race,education,income,gender,age,relationship
0293703,37,12,010000,1,32,03
0293703,37,13,049000,1,30,03
0293744,37,09,000000,2,82,01
0293744,37,07,000000,2,24,08
0294010,37,09,042000,1,48,01
0294090,47,11,000000,2,77,01
0294125,37,13,034500,2,34,01
0294161,37,09,000000,2,42,01
0294161,37,01,,2,07,03
0294204,37,09,005000,1,20,01
0294352,47,11,024700,2,55,01
0294352,47,11,031100,1,58,02
0294445,47,14,000000,2,32,01
0294445,47,13,075000,1,34,02
0294445,47,00,,1,02,03
0294445,47,00,,1,01,03
0294782,37,09,028600,2,42,01
0294782,37,09,035000,1,44,02
0294782,37,09,025000,2,24,03
0294782,37,02,,2,09,03
0295123,47,15,000000,1,57,01
0295123,47,14,098000,2,53,02
0295620,01,10,000000,2,55,23
0296397,47,13,000000,2,34,01
0296477,37,11,002500,2,24,01
0296666,47,14,008500,2,37,01
0296996,37,09,000000,2,74,01
0296996,37,13,000000,2,48,03
0297145,47,12,070000,2,60,01
0297287,37,12,000000,2,57,01
0297287,37,09,000000,2,42,03
0297287,37,04,,1,12,03
0297549,47,13,005000,1,22,01
0297549,47,13,022500,1,25,18
0297555,37,10,000000,2,62,01
0297697,37,09,000000,1,43,23
0297966,37,10,007000,1,50,01
0297966,37,13,037000,1,46,21
0298589,37,08,000000,1,77,01
0298589,37,09,000000,2,70,02
0298802,66,14,060000,1,33,01
0299776,37,09,020000,1,49,01
0299776,37,09,008000,2,43,19
0299915,37,09,000000,2,66,01
0299915,37,05,000000,1,68,02
0299915,37,11,006700,2,23,08
0300471,37,11,000000,2,46,01
0300471,37,08,000000,2,23,17
0300471,37,09,000000,2,51,21
0300471,37,11,000000,2,49,21
0300471,37,10,021300,2,32,21
0300600,47,11,000000,2,20,23
0300659,37,09,000000,2,60,01
0301005,47,15,075000,2,30,01
0301382,37,11,021700,2,32,01
0301669,37,03,000000,2,93,01
0301669,37,07,016800,1,61,03
0301669,37,07,000000,2,60,03
0301849,01,11,026700,1,30,01
0301849,01,05,000000,2,29,02
0301849,01,02,,1,08,03
0301849,01,02,,2,04,03
0301849,01,00,,1,00,03
0301849,01,09,019000,1,28,06
0301917,37,09,022000,2,56,01
0302230,37,05,000000,2,45,01
0302230,37,09,000000,1,27,03
0302812,47,13,026000,2,27,01
0302850,37,09,000000,2,81,01
0302850,37,14,000000,1,53,03
0302876,47,09,000000,2,73,01
0303274,47,13,032500,2,37,01
0303274,37,14,034000,2,36,18
0303274,47,15,064000,2,36,18
0303274,47,13,022400,1,29,18
0303563,20,13,045000,1,31,01
0303563,20,13,045000,1,31,19
0303599,47,11,001400,1,19,23
0303801,37,09,000000,2,84,01
0303802,47,10,000500,2,18,23
0303880,47,14,070000,2,36,01
0304150,37,13,000000,2,66,01
0304773,37,09,025000,1,25,01
0304773,37,09,020000,2,21,19
0305115,37,09,000050,1,29,23
0305849,37,07,000000,2,82,22
0305922,37,09,000000,2,45,01
0305922,37,06,032000,1,27,03
0305922,37,03,,1,12,03
0305922,37,03,,2,11,03
0305922,37,06,003200,1,33,21
0306387,37,05,000000,2,82,22
0306718,37,06,000000,1,89,01
0306743,37,09,045000,2,45,01
0306743,37,09,020000,2,25,03
0306743,37,09,012000,2,23,03
0306743,37,07,003100,1,21,03
0306743,37,09,000000,2,70,07
0306743,37,00,,1,02,08
0306743,37,00,,1,01,08
0306883,37,11,000000,1,87,01
0307873,37,01,000000,1,65,23
0308118,47,10,012500,1,24,23
0308321,37,06,000000,1,59,01
0308447,37,11,017700,2,68,01
0308447,37,15,025000,1,65,02
0308447,37,13,030000,2,33,03
0308616,37,11,034900,2,40,01
0308616,37,10,019400,2,19,03
0308616,37,00,,1,00,08
0308715,12,11,000000,1,28,23
0308896,37,11,065000,1,53,01
0309281,37,09,017000,1,52,01
0309281,37,08,000000,2,37,02
0309371,37,09,000000,1,71,01
0309789,47,13,083000,1,60,01
0309789,47,13,057000,1,40,19
0311492,37,04,000000,2,83,01
0311754,47,04,016000,2,26,01
0311754,47,01,,1,05,03
0311754,47,05,022000,2,26,19
0311959,37,13,040000,2,56,01
0312256,37,04,003100,2,85,01
0312256,37,07,055000,2,46,08
0312256,37,06,032000,2,16,11
0313016,07,10,002500,2,18,23
0313463,37,05,000000,2,34,01
0313463,37,05,000000,1,39,21
0313469,37,10,023800,1,44,01
0313469,37,12,018000,2,42,02
0313469,37,07,000740,2,16,03
0313708,37,14,000000,1,30,01
0313708,37,14,019500,2,28,02
0313907,47,14,100000,1,71,01
0313907,47,14,000000,2,53,02
0314370,37,13,100000,1,42,01
0314370,46,13,066000,2,39,02
0314370,46,02,,1,09,03
0314370,71,02,,1,05,03
0314370,37,13,000000,2,24,17
0314539,70,14,024200,2,29,01
0314928,68,09,021000,2,65,01
0314928,37,11,046900,1,38,03
0315319,47,16,043000,2,29,01
0315332,37,08,040800,2,37,01
0315332,37,02,,1,05,03
0315332,37,00,,1,02,03
0315332,37,08,000000,1,43,06
0315332,37,10,007500,1,20,13
0315332,37,09,015000,1,48,19
0317184,01,01,024000,1,59,01
0317184,01,01,007000,2,53,02
0317184,01,01,025000,1,28,03
0317184,01,09,013000,2,27,03
0317184,01,07,000000,2,17,03
0317184,01,04,,1,14,03
0317184,01,01,,1,03,08
0317184,01,01,,1,03,08
0317184,01,09,010000,2,30,10
0317184,01,05,028000,1,24,10
0317390,37,06,027000,1,55,01
0317715,47,10,001000,2,18,23
0317975,68,02,000000,1,35,01
0317975,68,02,,2,09,03
0317975,37,01,000000,2,72,07
0317975,47,01,001300,2,53,17
0317975,47,06,000000,2,36,19
0318751,37,13,008600,2,44,01
0318751,37,01,,2,08,03
0319243,47,13,000000,2,83,01
0319464,37,09,013700,2,37,01
0319464,37,06,000000,1,18,03
0319744,37,12,020000,1,41,01
0319744,37,09,005000,2,42,02
0319744,37,02,,1,09,03
0319935,47,14,061000,2,47,01
0320111,37,09,019300,2,31,01
0320111,37,04,,2,14,03
0320111,37,02,,1,10,03
0320111,37,02,,1,08,03
0320111,37,02,,2,07,03
0320111,37,01,,1,06,03
0320279,37,13,037500,2,25,01
0320388,47,13,036000,1,25,01
0320388,47,14,050000,2,28,02
0320708,37,09,000000,2,69,01
0320708,37,09,000000,1,65,02
0320708,37,09,026000,2,25,08
0321401,47,15,120000,1,64,01
0321441,37,09,000000,1,93,01
0321441,37,09,000000,1,58,21
0321567,37,06,000000,2,78,01
0322008,37,07,000000,1,79,01
0322008,37,11,000000,2,82,02
0322343,37,05,000000,1,74,01
0322343,37,11,000000,2,76,02
0322520,47,13,037000,1,27,01
0322520,47,13,001800,2,24,19
0322567,37,10,035000,1,49,01
0322567,37,09,118000,2,48,02
0322567,37,09,012200,1,23,03
0322567,37,08,000800,2,18,03
0322567,37,03,,2,13,03
0322567,37,00,,1,02,08
0322755,37,09,028700,2,46,01
0322755,37,09,038000,1,50,02
0322755,37,11,023900,1,27,04
0322755,37,07,041000,1,18,04
0322977,47,09,000000,1,79,22
0323095,01,03,011000,2,71,01
0323095,01,11,021000,2,25,21
0323439,37,16,065000,2,52,01
0324616,37,15,095000,2,37,01
0324616,37,13,009000,1,27,02
0324616,37,00,,1,00,03
0325584,37,09,022000,2,49,01
0325584,37,09,006200,2,27,03
0325584,37,02,,1,07,03
0325584,37,03,,2,09,08
0326114,37,09,026000,1,26,01
0326236,37,06,000000,2,64,01
0326236,37,06,000000,1,67,21
0326476,37,14,000000,1,53,01
0326476,37,14,040000,2,56,02
0326497,37,10,000000,2,25,01
0326497,37,00,,2,00,03
0326559,47,14,075000,1,52,01
0326808,37,14,037000,2,37,01
0326808,37,02,,2,08,03
0327765,37,12,020200,2,32,01
0327765,37,02,,1,08,03
0327826,37,13,041600,1,54,01
0327826,37,11,005700,2,52,02
0327826,37,11,023300,2,21,03
0328212,37,09,000000,1,66,01
0328212,37,12,000000,2,61,02
0328285,37,11,008900,2,20,01
0328285,37,11,005000,2,20,18
0328471,37,09,026000,2,27,01
0328471,37,00,,1,00,03
0328748,37,09,003000,1,19,23
0328949,37,03,000000,1,71,01
0329337,37,08,005000,2,29,01
0329337,37,09,004000,1,36,02
0329337,37,02,,2,09,03
0329337,37,01,,1,08,03
0329337,37,02,,2,07,03
0329337,37,02,,2,06,03
0329337,37,02,,1,04,03
0329442,37,14,070000,1,47,01
0329442,37,13,065000,2,45,02
0329442,37,07,000000,1,17,03
0329642,68,11,000000,2,19,23
0329673,37,04,000000,2,35,23
0329775,37,07,000000,2,67,01
0329803,37,07,004000,1,42,01
0329861,47,10,017200,1,61,01
0329983,47,14,008000,2,26,01
0330274,47,13,023000,2,27,01
0330274,20,14,014500,2,25,18
0330368,37,08,000000,1,42,01
0330652,37,11,001100,2,22,01
0330652,37,01,,1,03,03
0330652,37,00,,2,02,03
0330658,37,10,050000,2,34,01
0330658,37,01,,2,07,03
0330658,37,09,046000,1,57,07
0330658,37,09,024000,1,31,19
0330728,37,16,017700,1,29,01
0330736,37,13,047100,2,48,01
0330736,37,06,000000,2,17,03
0330736,37,01,,2,07,03
0330929,37,14,000000,1,47,01
0331072,37,09,000000,2,70,01
0331289,37,09,000000,2,44,01
0331289,37,07,000000,2,18,03
0331368,37,10,083000,2,38,01
0331368,37,11,083000,1,33,02
0331695,47,10,030200,2,39,01
0331824,45,09,046700,1,34,01
0332298,37,10,008000,1,19,23
0332862,47,16,060000,1,32,01
0333256,37,11,022000,2,21,23
0333967,47,13,043200,2,38,01
0334700,47,14,075000,1,53,01
0334973,20,01,002000,1,48,01
0334973,20,01,007100,2,46,02
0334973,20,11,017600,2,20,03
0334989,37,09,017200,2,43,01
0335285,37,12,000000,2,71,01
0335753,47,13,065000,2,36,01
0335883,47,14,032000,2,45,01
0335883,47,13,000000,1,49,19
0335890,47,08,005500,2,56,01
0335890,47,13,000000,1,36,03
0335890,47,07,000000,1,18,03
0336006,47,13,089000,1,34,01
0336647,37,09,000440,2,66,01
0337458,47,11,000000,2,55,01
0337928,37,14,055000,2,46,01
0337928,37,05,000000,2,15,03
0337928,37,02,,1,09,03
0337928,37,09,008000,2,24,17
0338619,37,09,000000,2,72,01
0338748,47,10,000000,2,79,01
0339016,37,05,000000,2,78,01
0339016,37,07,000000,1,56,03
0339223,37,05,000000,2,54,01
0339612,37,13,000000,1,59,01
0339878,37,09,031500,1,29,01
0340431,47,13,029000,1,26,01
0340803,47,13,140000,1,36,01
0340803,47,13,030000,2,23,19
0341445,37,09,006000,2,38,01
0341615,37,10,024000,2,36,01
0342275,47,09,000000,2,63,01
0342520,47,15,070000,2,42,01
0343095,47,11,000000,1,67,22
0343282,37,09,003000,2,18,23
0343428,37,11,012000,1,70,01
0343428,37,08,032000,1,31,04
0343428,37,09,000000,1,27,13
0343686,47,13,000000,1,78,01
0344044,47,14,009500,2,56,23
0344284,47,13,032000,1,23,01
0344284,47,11,010000,1,22,18
0344538,47,15,053000,1,35,01
0345313,47,14,090000,1,30,01
0345313,47,13,031000,2,25,19
0346124,37,13,050000,1,38,01
0346124,37,11,040000,2,44,02
0346124,37,08,000000,1,19,03
0346206,37,11,035000,1,57,01
0346206,37,09,000000,2,70,02
0346527,47,10,000000,1,19,23
0346743,10,09,000000,2,29,01
0346743,10,09,000000,1,29,02
0346743,10,00,,1,01,03
0347292,47,13,013000,1,28,23
0347656,37,10,012000,1,55,01
0347656,37,13,075000,2,53,02
0347800,37,08,006200,2,58,01
0347800,37,06,000500,1,16,03
0347900,47,16,000000,1,63,01
0347900,28,04,000000,1,15,04
0349290,47,11,002500,2,19,23
0349606,47,15,020000,1,57,01
0350451,37,09,343000,2,38,01
0350451,37,09,000000,1,20,03
0350451,37,09,000000,1,51,18
0350480,47,14,060000,1,36,01
0350480,47,15,074000,2,34,02
0350530,37,11,017800,2,22,01
0350530,37,01,,1,03,03
0351012,37,09,035000,2,45,01
0351012,37,09,025000,2,25,03
0351012,37,09,000000,2,19,03
0351012,37,04,,2,13,03
0351012,37,03,,2,12,03
0351012,37,09,001600,1,50,06
0351012,37,05,010500,1,30,17
0351106,47,09,005000,1,22,23
0351156,37,11,060000,1,47,01
0351156,37,14,048000,2,47,02
0351767,47,14,000000,1,67,01
0352105,46,11,010000,1,26,01
0352135,37,09,021000,2,61,01
0352135,37,09,000000,2,33,03
0352788,37,07,001000,2,24,01
0352837,37,05,000000,1,67,22
0352895,37,07,015000,2,29,01
0352895,37,01,,1,10,03
0352895,37,01,,2,04,03
0352895,37,01,,2,03,03
0352895,37,09,049100,1,38,19
0352911,37,07,012300,2,25,01
0352911,37,02,,2,06,03
0352911,37,02,,1,04,03
0352911,37,00,,1,00,03
0352942,37,09,000000,1,19,23
0353527,37,01,000000,1,64,01
0353982,47,13,040000,1,25,01
0354179,47,12,014800,1,35,01
0354459,37,09,000000,1,47,23
0355019,37,07,000000,2,75,01
0355019,37,04,000000,1,89,17
0355466,47,09,000000,2,82,01
0355620,47,13,052000,1,36,01
0355620,47,12,025000,1,34,18
0356291,37,14,075000,2,48,01
0357223,47,14,000000,2,78,01
0357568,37,09,018000,2,38,01
0357568,37,09,000000,2,62,07
0357606,37,09,016000,2,26,01
0358223,37,09,044100,1,26,01
0358223,37,00,,2,01,03
0358223,37,00,,2,00,03
0358223,47,09,013400,2,23,18
0358562,37,13,031000,2,26,01
0358944,37,09,000000,1,58,01
0358944,37,07,343000,2,52,02
0358944,37,07,000000,2,35,03
0358944,37,04,,2,14,08
0358944,37,02,,1,09,08
0358944,37,02,,1,09,08
0358944,37,02,,2,07,08
0359531,37,09,003000,2,18,23
0359589,47,14,033000,2,25,01
0359939,47,15,000000,1,55,01
0359939,47,14,025000,2,47,02
0359939,15,11,020000,2,29,03
0359939,47,03,,2,12,03
0359939,47,03,,2,11,03
0359939,47,02,,2,09,03
0359939,47,02,,1,06,03
0359939,15,04,,1,14,04
0360021,47,14,000000,1,76,01
0360021,47,14,017700,1,55,17
0360021,47,13,057000,1,35,17
0360152,37,02,025000,2,26,01
0360152,37,03,,1,10,03
0360152,37,02,,1,07,03
0360152,37,02,,1,04,03
0360152,37,02,,1,03,03
0360152,37,00,,1,00,03
0361348,37,04,017200,1,68,01
0361348,37,09,000000,2,70,02
0361348,37,01,012200,1,45,03
0361444,37,07,015600,2,36,01
0361444,37,07,000000,1,16,03
0361444,37,02,,2,09,03
0361444,37,01,,2,03,03
0361444,37,09,023000,1,24,18
0361478,47,13,084000,1,35,01
0362062,37,05,000000,2,61,01
0362288,37,08,008200,2,21,01
0362288,37,01,,1,03,03
0363010,37,16,090000,2,59,01
0363113,37,09,031000,2,52,01
0363915,47,13,000000,1,93,01
0364030,37,09,000000,2,33,01
0364030,37,00,,1,01,03
0364030,37,09,019000,2,30,19
0364299,47,09,001300,2,19,23
0365190,37,09,000000,2,71,01
0365190,37,11,000000,1,43,03
0365967,47,14,000000,2,36,01
0365967,47,15,045000,2,37,19
0366068,47,14,045000,1,34,01
0366068,47,14,026000,2,33,02
0366068,47,00,,1,01,03
0366222,47,15,150000,1,57,01
0366504,37,07,021900,2,42,01
0366504,37,01,,1,03,03
0366504,37,05,000000,1,50,21
0366742,37,08,037000,2,41,01
0366742,37,07,000000,1,20,03
0366742,37,07,000000,1,40,21
0366871,10,09,035000,1,31,01
0366871,10,09,000000,2,29,02
0366871,10,01,,1,03,03
0366980,47,15,000000,1,59,01
0366980,47,13,029300,2,57,02
0366980,47,07,001000,2,18,04
0367306,37,09,000000,1,72,01
0367306,37,09,000000,2,69,02
0367306,37,09,000000,1,40,03
0367306,37,09,023000,1,34,03
0367437,37,06,000000,2,35,01
0367437,37,06,000000,1,16,03
0367437,37,03,,2,12,03
0367437,37,00,,2,01,08
0367469,37,09,058000,1,55,01
0367469,37,10,052000,2,47,02
0367534,47,10,008000,1,18,23
0367745,37,07,000000,2,63,01
0368294,37,07,000000,2,69,01
0368294,37,06,000000,2,47,03
0368294,37,07,022000,2,43,03
0368294,37,10,000000,2,32,03
0368294,37,07,005700,2,25,08
0368294,37,03,,2,12,08
0368294,37,02,,2,11,08
0368745,37,08,000000,2,86,01
0368745,37,09,000000,2,62,03
0368745,37,09,000000,2,62,03
0368896,47,13,060000,2,38,01
0368896,47,13,015000,1,39,02
0369000,47,13,019000,1,93,23
0369903,37,13,043000,1,52,01
0370108,37,07,006000,2,39,01
0370384,47,13,000000,1,31,01
0370449,37,08,031000,1,48,01
0370449,37,07,018000,2,44,02
0370509,37,11,005000,2,38,01
0370509,37,11,004000,2,20,03
0370509,37,03,,1,12,03
0370509,37,02,,1,07,03
0370509,37,00,,1,01,08
0370811,37,09,000000,1,67,01
0370811,37,16,070000,2,66,02
0370947,37,06,000000,1,59,01
0371057,37,05,000000,2,60,01
0371057,37,06,000000,1,35,03
0371057,37,09,000000,1,30,03
0371057,37,09,021000,1,28,03
0372045,47,13,000000,2,65,01
0372386,37,05,036000,1,57,01
0372870,47,13,080000,1,44,01
0372870,47,16,066000,2,46,21
0373000,37,10,029000,2,43,01
0373000,37,05,000000,2,19,03
0373144,47,10,039000,2,59,01
0373758,47,09,020000,1,69,22
0374603,37,07,022200,1,38,01
0374628,37,14,000000,2,84,01
0374983,37,07,000000,2,73,01
0375222,37,02,000000,2,42,01
0375222,37,04,000000,2,60,07
0375324,37,06,000000,2,41,01
0375324,37,03,,1,11,03
0375324,37,02,,2,06,03
0375329,37,05,000000,2,79,01
0375857,47,14,025000,1,45,23
0375878,37,05,000000,2,89,01
0375878,37,07,004000,1,46,03
0376019,37,09,056000,1,54,01
0376019,37,09,035000,2,53,02
0376439,37,11,024000,1,51,01
0377477,47,13,029300,1,24,01
0377477,47,13,005800,1,24,18
0377525,37,09,026000,1,69,01
0377525,37,09,012000,2,70,02
0377525,37,06,000000,2,85,09
0377611,47,13,000000,1,53,23
0377704,37,09,032000,1,55,01
0377704,37,11,000000,2,43,02
0377704,37,07,020000,1,18,03
0377704,37,00,,2,02,08
0377704,37,00,,1,00,08
0377704,37,09,006000,2,19,21
0377977,37,07,008000,1,21,01
0378070,47,15,040000,2,33,01
0378070,47,15,079000,1,36,19
0378538,47,14,040300,2,32,01
0378538,47,15,000000,1,38,02
0378771,47,14,042000,2,31,23
0379809,47,15,095000,1,32,01
0379809,47,14,060000,2,28,02
0379873,37,07,000000,2,45,01
0379873,37,04,,2,14,03
0380344,37,12,021900,2,58,01
0380501,47,11,003000,2,18,23
0380612,47,13,025000,2,37,01
0380612,47,00,,1,02,04
0380612,47,14,343000,2,45,19
0380784,37,11,003300,1,20,23
0380887,37,11,000000,1,24,01
0380887,37,11,024600,1,24,18
0380887,37,10,003000,1,23,18
0381479,37,09,023000,2,42,01
0381479,37,11,000000,1,20,03
0381479,37,03,,2,12,13
0381479,37,01,000000,2,84,14
0381502,47,15,034000,2,29,01
0381704,47,11,047000,1,47,01
0382516,37,13,051000,1,60,01
0382516,37,12,064000,2,54,02
0383179,47,16,030000,2,40,01
0383179,47,13,064000,1,38,19
0383810,37,04,000000,1,54,22
0383860,47,13,045000,2,32,01
0384125,37,07,000000,2,23,01
0384125,37,01,,1,08,03
0384125,37,01,,2,07,03
0384125,37,01,,1,05,03
0384406,37,09,015000,1,41,01
0384406,37,09,004200,2,36,02
0384824,37,11,059000,2,54,01
0384846,37,03,000000,1,71,01
0385408,47,15,000000,2,87,01
0385408,47,06,026000,2,67,21
0386051,37,13,020800,2,82,01
0386051,37,04,000000,1,88,02
0387417,37,10,020000,1,37,01
0387417,37,09,000000,2,36,02
0387417,37,02,,1,10,03
0387417,37,02,,2,07,03
0388476,47,11,002000,1,18,23
0389536,37,14,126000,1,37,01
0389536,37,14,067000,2,35,02
0390796,47,13,068000,2,46,01
0390796,47,14,100000,1,52,02
0390796,47,04,,1,13,03
0391324,37,09,063000,2,61,01
0391324,37,14,036000,2,32,03
0391324,37,11,000000,1,70,18
0391601,47,13,048000,2,34,01
0391708,37,03,000000,2,71,01
0392039,47,13,030000,2,31,01
0392039,47,02,,1,03,03
0392251,37,06,000000,1,60,01
0392596,37,09,011800,1,20,23
0392919,37,07,000000,2,25,01
0392919,37,01,,2,05,03
0392919,37,00,,2,01,03
0392919,37,00,,1,00,03
0392919,37,02,,1,08,06
0392919,37,07,000000,1,22,21
0393133,37,04,000000,2,71,01
0393133,37,13,000000,2,54,03
0393203,37,06,002000,1,61,01
0393204,37,15,074000,2,45,01
0393204,37,02,,1,06,03
0393812,37,08,007700,1,41,01
0393812,37,09,040000,1,35,19
0393879,37,05,000000,2,87,22
0394868,01,04,025600,1,52,01
0394868,01,09,005300,2,32,03
0394868,01,09,026000,2,25,03
0394868,01,09,024000,1,23,03
0394868,01,09,028000,1,93,07
0394868,01,02,,1,05,08
0394868,01,01,019000,2,51,19
0395042,47,15,100000,2,30,01
0395042,47,15,093000,2,29,18
0395532,37,13,105000,2,46,01
0396238,37,09,000000,1,52,01
0396238,37,13,048500,1,50,06
0396238,37,09,000000,2,39,06
0396238,37,09,002000,1,19,11
0396238,37,03,,2,13,11
0396238,37,03,,1,13,11
0396287,47,13,000000,2,58,01
0397198,37,03,000000,1,71,01
0397198,37,09,000000,1,76,19
0397562,47,15,070000,2,27,01
0397562,47,15,085000,1,27,19
0397856,47,16,014600,1,76,01
0397856,47,14,000000,2,75,02
0397937,37,07,000000,2,24,01
0398130,66,10,012000,1,20,23
0398224,47,15,045000,2,30,01
0398426,47,13,000000,2,68,01
0398775,37,09,000000,1,61,01
0398775,37,09,039000,1,51,17
0398775,37,14,040000,1,45,17
0398775,37,13,035000,1,40,17
0398775,47,14,052000,2,34,17
0398775,37,13,067000,1,33,17
0398775,37,09,043100,1,71,18
0398775,37,09,028000,2,61,18
0398775,37,09,000000,1,57,18
0398775,37,09,084000,2,51,18
0398775,37,04,000000,1,50,18
0398775,37,14,025000,2,37,18
0399082,47,13,038200,1,27,01
0399082,37,11,020500,1,27,19
0399082,37,02,,2,08,20
0399082,37,02,,2,06,20
0399082,37,01,,2,04,20
0399083,47,15,000000,1,80,01
0399083,47,11,000000,2,76,02
0399454,47,13,343000,2,42,01
0399749,37,10,006000,2,19,23
0400223,37,10,040000,1,44,01
0400223,37,09,000000,2,80,07
0400447,47,13,020700,2,39,01
0400704,37,11,004900,1,58,23
0401063,37,09,036000,2,49,01
0401063,37,05,000000,2,15,03
0401063,37,02,,1,11,08
0401063,37,09,014500,1,49,19
0401338,37,13,006000,2,22,23
0401976,37,09,000000,2,47,01
0401976,37,06,000000,1,21,03
0401976,37,02,,1,09,08
0402506,47,11,010000,1,20,23
0402853,37,08,001200,1,35,01
0402945,47,04,018000,1,22,01
0402945,47,03,011000,1,30,06
0402945,47,02,022000,2,28,06
0402945,47,01,007800,2,20,06
0402945,47,02,000000,1,30,12
0403374,37,10,010000,1,72,01
0403374,37,09,030000,2,65,02
0403374,37,12,028700,1,50,03
0404613,37,12,042000,1,48,01
0404613,37,13,040000,1,48,18
0405079,37,13,005700,1,28,01
0405816,37,14,006000,1,56,01
0405917,46,09,000000,1,69,01
0406262,48,13,000000,2,22,01
0406262,48,13,035500,1,24,18
0406965,47,13,025000,2,29,01
0408033,37,09,063000,2,53,01
0408033,37,05,019000,1,58,02
0408401,47,09,003600,2,33,01
0408401,47,09,015600,1,39,02
0408401,47,01,,1,08,03
0408401,47,08,017000,1,34,17
0408677,37,11,020000,1,56,01
0408677,37,12,030100,2,55,02
0409035,37,08,000250,2,53,01
0409035,37,03,,1,12,08
0409110,47,11,000000,2,23,23
0409666,37,08,000000,1,56,01
0409666,37,09,037000,2,54,02
0409666,37,06,000210,2,16,08
0409666,37,06,000000,2,16,08
0410202,37,12,000000,2,81,22
0410540,37,10,034000,2,39,01
0410540,37,06,000390,1,20,03
0410540,37,03,,2,11,03
0410806,37,09,033000,2,46,01
0411606,01,01,021000,1,33,01
0411606,01,02,,1,09,03
0411606,01,01,,2,03,03
0411606,01,01,,2,03,03
0411606,01,01,000000,1,70,09
0411606,48,03,016000,2,30,19
0411796,47,04,000000,1,82,22
0411945,37,09,000000,2,69,01
0412004,47,14,150000,1,55,01
0412004,47,14,031000,2,29,19
0412436,47,10,000000,1,73,22
0412766,37,13,000000,2,70,01
0412766,37,05,000000,1,72,02
0413196,37,08,006200,1,75,01
0413196,37,09,000000,2,73,02
0413196,37,06,000000,2,16,08
0413211,47,13,017200,2,25,01
0413523,37,09,020000,2,42,01
0413523,37,03,,1,10,03
0414372,37,06,011000,2,30,01
0414372,37,03,,1,10,03
0414372,37,00,,1,02,03
0414372,37,13,043000,1,31,19
0414748,47,15,045500,1,60,01
0415035,47,13,063000,2,38,01
0415064,37,03,000000,2,69,01
0415517,37,09,035000,2,36,01
0415517,37,03,,2,11,03
0415517,37,02,,2,04,13
0415608,47,13,000000,2,61,01
0415608,47,13,012800,1,27,03
0415776,37,14,000000,2,75,01
0416066,37,09,042000,1,51,01
0416066,37,09,000000,2,20,03
0416066,37,09,030000,2,44,19
0416453,47,13,000000,2,24,01
0416956,37,04,000000,1,71,01
0416982,37,13,038000,2,36,01
0416982,68,03,,2,10,03
0416982,68,02,,2,06,03
0416982,47,11,039000,2,40,19
0417154,37,13,015000,2,25,01
0417154,37,13,015000,1,22,02
0417467,37,10,009600,2,24,01
0417467,37,09,012000,1,31,21
0418335,37,11,000000,2,85,01
0418335,37,11,000000,2,66,03
0419002,47,14,029000,2,28,01
0419002,47,11,025500,2,24,18
0419002,47,11,000000,1,23,18
0419138,37,11,000500,2,19,23
0420273,37,09,005000,2,34,01
0420273,37,03,,1,11,03
0420273,37,01,,1,08,03
0420273,37,01,,2,08,03
0421047,47,13,090000,1,46,01
0421585,37,09,000000,2,68,01
0421859,47,12,065000,1,43,01
0422295,37,13,000000,1,62,23
0422922,37,15,025000,1,47,01
0422922,37,09,064000,2,48,06
0423607,47,13,037500,1,26,01
0423607,47,13,025000,2,24,18
0423607,47,13,012000,1,24,18
0423756,37,07,000000,1,39,22
0424687,47,07,021000,1,21,01
0425503,37,13,082000,2,50,01
0426031,37,09,038000,2,55,01
0426031,37,09,000000,1,63,02
0426372,37,10,000000,1,55,01
0428251,47,13,001200,1,25,01
0429026,37,13,058000,2,47,01
0429124,37,05,000000,1,19,22
0429283,37,09,011300,2,36,23
0429567,47,16,060000,2,51,01
0429567,47,16,343000,1,50,02
0429951,37,09,000000,2,72,22
0430004,01,01,015000,1,25,01
0430004,01,02,000000,1,19,06
0430262,47,15,046900,1,38,01
0430262,47,13,023200,2,41,02
0431528,47,13,020800,1,29,01
0431528,47,13,070000,1,27,19
0431758,47,09,011000,2,21,23
0431847,47,11,003000,1,21,23
0432182,37,14,041000,1,60,01
0432182,37,14,046500,2,58,02
0432267,47,16,001500,1,68,01
0432267,47,13,001700,2,49,02
0432788,01,03,016000,1,47,01
0432788,01,03,013000,2,36,02
0432788,01,06,000000,2,17,03
0432788,01,06,000000,1,16,03
0432788,01,04,000000,2,15,03
0432788,01,02,,2,11,03
0433291,37,09,000000,2,28,01
0433291,37,03,,1,10,03
0433291,37,02,,1,09,03
0433291,37,02,,1,08,03
0433291,37,02,,1,06,03
0433291,37,07,001400,1,29,18
0433638,37,09,001200,2,78,01
0433909,37,11,032500,2,65,01
0434460,37,09,019500,2,31,01
0434460,37,02,,2,08,03
0434460,37,02,,2,05,03
0434571,37,07,006000,2,44,01
0434571,37,05,000900,1,18,03
0434571,37,04,000000,2,15,03
0434943,37,14,000000,2,72,01
0436193,47,15,092000,2,56,01
0436193,47,11,000000,1,66,02
0436380,37,09,000000,2,84,01
0436380,37,08,042000,1,45,03
0436901,37,09,000000,2,88,22
0437007,37,09,020000,2,35,01
0437007,37,08,020000,1,20,03
0437007,37,02,,2,03,03
0437007,37,00,,2,02,03
0437747,47,14,050000,1,32,01
0437747,47,13,030000,2,30,02
0437747,47,00,,1,01,03
0437747,47,06,005900,2,48,21
